BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE,SALE DATE
2,BATHGATE                 ,02  TWO FAMILY DWELLINGS                    ,1,3053,109, ,B3,2315 BASSFORD AVENUE                     ,            ,10458,2,0,2,"1,202","1,966",1901, 	1 ,B3,"$232,215",8/18/15
2,BATHGATE                 ,03  THREE FAMILY DWELLINGS                  ,1,3037,107, ,C0,459 EAST 181 STREET                      ,            ,10457,3,0,3,"1,095","2,779",2006, 	1 ,C0,$100,3/16/15
2,BATHGATE                 ,03  THREE FAMILY DWELLINGS                  ,1,3038,125, ,C0,468 E 183 STREET                         ,            ,10458,3,0,3,"1,216","2,916",2004, 	1 ,C0,"$435,919",5/29/15
2,BATHGATE                 ,03  THREE FAMILY DWELLINGS                  ,1,3038,126, ,C0,470 EAST 183RD STREET                    ,            ,10458,3,0,3,"1,278","2,955",2004, 	1 ,C0,$0,10/21/15
2,BATHGATE                 ,03  THREE FAMILY DWELLINGS                  ,1,3038,126, ,C0,470 EAST 183 STREET                      ,            ,10458,3,0,3,"1,278","2,955",2004, 	1 ,C0,"$400,000",6/18/15
2,BATHGATE                 ,03  THREE FAMILY DWELLINGS                  ,1,3047,29, ,C0,2108 BATHGATE AVENUE                     ,            ,10457,3,0,3,"1,650","3,316",2005, 	1 ,C0,$0,9/9/15
2,BATHGATE                 ,03  THREE FAMILY DWELLINGS                  ,1,3047,29, ,C0,2108 BATHGATE                            ,            ,10457,3,0,3,"1,650","3,316",2005, 	1 ,C0,"$452,000",9/9/15
2,BATHGATE                 ,03  THREE FAMILY DWELLINGS                  ,1,3050,28, ,C0,2265 BASSFORD AVENUE                     ,            ,10457,3,0,3,"1,250","2,730",2003, 	1 ,C0,"$692,258",3/2/15
2,BATHGATE                 ,03  THREE FAMILY DWELLINGS                  ,1,3050,128, ,C0,2263 BASSFORD AVENUE                     ,            ,10457,3,0,3,"1,250","2,730",2003, 	1 ,C0,"$581,540",4/6/15
2,BATHGATE                 ,03  THREE FAMILY DWELLINGS                  ,1,3050,129, ,C0,2261 BASSFORD AVENUE                     ,            ,10457,3,0,3,"1,739","2,730",2003, 	1 ,C0,"$658,620",5/11/15
2,BATHGATE                 ,03  THREE FAMILY DWELLINGS                  ,1,3053,120, ,C0,504 EAST 184 STREET                      ,            ,10458,3,0,3,"1,334","2,936",2005, 	1 ,C0,"$455,000",4/27/15
2,BATHGATE                 ,03  THREE FAMILY DWELLINGS                  ,1,3053,122, ,C0,508 EAST 184TH STREET                    ,            ,10458,3,0,3,"1,269","2,936",2005, 	1 ,C0,"$457,314",9/4/15
2,BATHGATE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,2912,161, ,V3,CLAREMONT PARKWAY                        ,            ,10457,0,0,0,"29,400",0,0, 	1 ,V3,"$75,000",12/23/15
2,BATHGATE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,3050,78, ,V0,BATHGATE AVENUE                          ,            ,10457,0,0,0,"2,025",0,0, 	1 ,V0,$0,11/27/15
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2B,3032,3, ,C1,2408 WEBSTER AVENUE                      ,            ,10458,8,0,8,"3,441","9,240",1909, 	2 ,C1,"$1,150,000",9/1/15
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2B,3032,6, ,C7,2420 WEBSTER AVENUE                      ,            ,10458,8,1,9,"4,444","9,333",1909, 	2 ,C7,"$1,150,000",9/1/15
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2B,3032,54, ,C1,4683 PARK AVENUE                         ,            ,10458,8,0,8,"4,025","9,600",1910, 	2 ,C1,$0,1/16/15
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2,3040,10, ,C1,452 EAST 187 STREET                      ,            ,10458,27,0,27,"5,000","22,000",1926, 	2 ,C1,"$2,800,000",4/22/15
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2,3048,31, ,C7,550 EAST 182 STREET                      ,            ,10457,22,2,24,"4,009","18,000",1913, 	2 ,C7,"$3,100,000",5/18/15
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2,3050,8, ,C1,2235 BASSFORD AVENUE                     ,            ,10457,33,0,33,"5,592","28,000",1925, 	2 ,C1,"$4,250,000",5/5/15
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2,3050,20, ,C1,2268 WASHINGTON AVENUE                   ,            ,10457,20,0,20,"4,750","14,900",1910, 	2 ,C1,$0,4/28/15
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2B,3050,101, ,C1,2252 BASSFORD AVENUE                     ,            ,10457,8,0,8,"2,692","8,820",1910, 	2 ,C1,"$1,355,000",1/13/15
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2,3053,25, ,C1,505 EAST 184TH STREET                    ,            ,10458,32,0,32,"5,148","22,550",1910, 	2 ,C1,$0,4/28/15
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2,3053,74, ,C7,2334 WASHINGTON AVE                      ,            ,10458,32,2,34,"6,675","32,400",1920, 	2 ,C7,"$2,768,644",4/21/15
2,BATHGATE                 ,08  RENTALS - ELEVATOR APARTMENTS           ,2,3050,76, ,D1,2265 BATHGATE AVENUE                     ,            ,10457,17,0,17,"4,088","16,086",2012, 	2 ,D1,$0,11/27/15
2,BATHGATE                 ,09  COOPS - WALKUP APARTMENTS               ,2,3045,19, ,C6,"2072 BATHGATE AVENUE, 8                  ",            ,10457,0,0,0,0,0,1911, 	2 ,C6,"$30,000",5/18/15
2,BATHGATE                 ,10  COOPS - ELEVATOR APARTMENTS             ,2,3035,48, ,D4,"463 EAST 178TH STREET, 5B                ",            ,10457,0,0,0,0,0,1935, 	2 ,D4,"$35,000",10/23/15
2,BATHGATE                 ,14  RENTALS - 4-10 UNIT                     ,2B,2924,36, ,S9,4175 THIRD AVENUE                        ,            ,10457,6,2,8,"2,400","7,124",1931, 	2 ,S9,"$1,125,000",2/6/15
2,BATHGATE                 ,21  OFFICE BUILDINGS                        ,4,2919,50, ,O7,505 CLAREMONT PARKWAY                    ,            ,10457,0,1,1,"1,826","1,728",1930, 	4 ,O7,$0,11/18/15
2,BATHGATE                 ,21  OFFICE BUILDINGS                        ,4,3043,8, ,O5,1932 WASHINGTON AVENUE                   ,            ,10457,0,1,1,"4,525","18,000",1931, 	4 ,O5,"$2,650,000",12/7/15
2,BATHGATE                 ,22  STORE BUILDINGS                         ,4,2900,10, ,K1,1834 WEBSTER AVENUE                      ,            ,10457,0,1,1,"5,740","11,480",1988, 	4 ,K1,$0,5/6/15
2,BATHGATE                 ,22  STORE BUILDINGS                         ,4,2909,28, ,K2,1891 WASHINGTON AVENUE                   ,            ,10457,0,1,1,"1,858","3,198",1925, 	4 ,K2,$0,6/19/15
2,BATHGATE                 ,22  STORE BUILDINGS                         ,4,2909,29, ,K1,1889 WASHINGTON AVENUE                   ,            ,10457,0,1,1,"1,451","1,451",1952, 	4 ,K1,$0,6/19/15
2,BATHGATE                 ,22  STORE BUILDINGS                         ,4,3027,16, ,K9,1940 WEBSTER AVENUE                      ,            ,10457,0,7,7,"11,963","16,426",1943, 	4 ,K9,"$2,100,000",1/30/15
2,BATHGATE                 ,22  STORE BUILDINGS                         ,4,3028,3, ,V1,1973 WEBSTER AVENUE                      ,            ,10457,0,2,2,"17,637",0,1930, 	4 ,K2,"$2,800,000",11/16/15
2,BATHGATE                 ,22  STORE BUILDINGS                         ,4,3030,145, ,K1,2252 WEBSTER AVENUE                      ,            ,10457,0,3,3,"6,480","5,750",1913, 	4 ,K1,"$1,600,000",8/3/15
2,BATHGATE                 ,22  STORE BUILDINGS                         ,4,3039,21, ,K1,2345 WASHINGTON AVENUE                   ,            ,10458,0,1,1,"4,239","4,239",1931, 	4 ,K1,"$1,350,000",8/11/15
2,BATHGATE                 ,22  STORE BUILDINGS                         ,4,3053,28, ,K1,510 EAST 185 STREET                      ,            ,10458,0,1,1,"21,425","21,250",1963, 	4 ,K1,"$4,000,000",7/28/15
2,BATHGATE                 ,27  FACTORIES                               ,4,2906,63, ,F1,4010 PARK AVENUE                         ,            ,10457,0,2,2,"33,900","32,500",1952, 	4 ,F1,"$2,450,000",4/21/15
2,BATHGATE                 ,27  FACTORIES                               ,4,2918,34, ,F9,1869 BATHGATE AVENUE                     ,            ,10457,0,1,1,"16,682","16,632",2001, 	4 ,F9,"$1,400,000",12/30/15
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,4,2900,7, ,G1,1828 WEBSTER AVENUE                      ,            ,10457,0,1,1,"8,870","8,870",1925, 	4 ,G2,"$3,200,000",5/6/15
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,4,2900,12, ,G9,1838 WEBSTER AVENUE                      ,            ,10457,0,2,2,"8,444","1,600",1900, 	4 ,G9,$0,5/6/15
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,4,3029,26, ,G2,2090 WEBSTER AVENUE                      ,            ,10457,0,1,1,"4,360","1,200",1996, 	4 ,G2,"$575,000",10/20/15
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,4,3031,54, ,G7,4607 PARK AVE                            ,            ,10458,0,0,0,"3,954",0,0, 	4 ,G7,"$480,000",4/29/15
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,4,3031,56, ,G7,4603 PARK AVE                            ,            ,10458,0,0,0,"3,882",0,0, 	4 ,G7,"$480,000",4/29/15
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,4,3031,57, ,G7,PARK AVENUE                              ,            ,10458,0,0,0,"3,817",0,1912, 	4 ,G7,"$480,000",4/29/15
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,4,3031,59, ,G7,PARK AVENUE                              ,            ,10458,0,0,0,"3,745",0,0, 	4 ,G7,"$485,000",4/29/15
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,4,3032,30, ,G7,408 EAST 189 STREET                      ,            ,10458,0,0,0,943,0,0, 	4 ,G7,"$245,000",4/22/15
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,4,3032,37, ,G7,PARK AVENUE                              ,            ,10458,0,0,0,"9,375",0,0, 	4 ,G7,$0,1/21/15
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,4,3032,129, ,G7,406 EAST 189 STREET                      ,            ,10458,0,0,0,"1,040",0,0, 	4 ,G7,"$115,000",8/3/15
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,4,3032,129, ,G7,406 EAST 189 STREET                      ,            ,10458,0,0,0,"1,040",0,0, 	4 ,G7,"$48,200",4/30/15
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,4,3035,3, ,G7,443 EAST 178 STREET                      ,            ,10457,0,0,0,"1,300",0,0, 	4 ,G7,$0,12/18/15
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,4,3035,4, ,G7,N/A EAST 178 STREET                      ,            ,10457,0,0,0,"1,299",0,0, 	4 ,G7,$0,12/18/15
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,4,3035,60, ,G7,N/A EAST 178 STREET                      ,            ,10457,0,0,0,"1,299",0,0, 	4 ,G7,$0,12/18/15
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,4,3035,61, ,G7,449 EAST 178 STREET                      ,            ,10457,0,0,0,"1,287",0,0, 	4 ,G7,$0,12/18/15
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,4,3036,30, ,G7,454 EAST 180 STREET                      ,            ,10457,0,0,0,"3,448",0,0, 	4 ,G7,"$600,000",11/2/15
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,4,3036,31, ,G7,456 EAST 180 STREET                      ,            ,10457,0,0,0,"5,533",0,0, 	4 ,G7,$0,11/2/15
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,4,3038,20, ,G7,456 EAST 183 STREET                      ,            ,10458,0,0,0,"1,485",0,0, 	4 ,G7,$0,6/5/15
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,4,3039,37, ,G6,453 EAST 184 STREET                      ,            ,10458,0,0,0,"5,000",0,0, 	4 ,G6,$0,8/18/15
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,4,3039,37, ,G6,453 EAST 184 STREET                      ,            ,10458,0,0,0,"5,000",0,0, 	4 ,G6,"$100,000",7/1/15
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,4,3045,25, ,G7,2086 BATHGATE AVENUE                     ,            ,10457,0,0,0,"1,163",0,0, 	4 ,G7,"$125,000",10/29/15
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,4,3045,26, ,G7,2088 BATHGATE AVENUE                     ,            ,10457,0,0,0,"1,139",0,0, 	4 ,G7,$0,10/29/15
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,4,3045,49, ,G7,3 AVENUE                                 ,            ,10457,0,0,0,"9,344",0,0, 	4 ,G7,$0,6/15/15
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,4,3051,49, ,G2,4477 3 AVENUE                            ,            ,10457,0,1,1,"7,250","7,250",1931, 	4 ,G9,"$2,150,000",5/27/15
2,BATHGATE                 ,30  WAREHOUSES                              ,4,2907,6, ,E1,4044-4046 PARK AVENUE                    ,            ,10457,0,1,1,"7,500","12,430",1925, 	4 ,E1,$0,12/4/15
2,BATHGATE                 ,30  WAREHOUSES                              ,4,2907,63, ,E1,453 EAST 174 STREET                      ,            ,10457,0,1,1,"5,029","5,000",1954, 	4 ,E1,$0,12/4/15
2,BATHGATE                 ,30  WAREHOUSES                              ,4,3045,54, ,E1,4315 3 AVENUE                            ,            ,10457,0,1,1,"9,750","19,256",1925, 	4 ,E1,$0,6/15/15
2,BATHGATE                 ,31  COMMERCIAL VACANT LAND                  ,4,3027,1, ,V1,4215 PARK AVENUE                         ,            ,10457,0,12,12,"58,771",0,1943, 	4 ,V1,"$6,927,600",12/22/15
2,BATHGATE                 ,31  COMMERCIAL VACANT LAND                  ,4,3034,23, ,V1,448 EAST 178 STREET                      ,            ,10457,0,0,0,"2,598",0,0, 	4 ,V1,$0,12/18/15
2,BATHGATE                 ,31  COMMERCIAL VACANT LAND                  ,4,3034,24, ,V1,N/A EAST 178 STREET                      ,            ,10457,0,0,0,"3,240",0,0, 	4 ,V1,$0,12/18/15
2,BATHGATE                 ,31  COMMERCIAL VACANT LAND                  ,4,3043,46, ,V1,1904 BATHGATE AVENUE                     ,            ,10457,0,0,0,"2,115",0,0, 	4 ,V1,$0,8/3/15
2,BATHGATE                 ,31  COMMERCIAL VACANT LAND                  ,4,3051,26, ,V1,536 EAST 183 STREET                      ,            ,10458,0,0,0,"3,807",0,0, 	4 ,V1,"$400,000",7/30/15
2,BATHGATE                 ,32  HOSPITAL AND HEALTH FACILITIES          ,4,3051,45, ,I5,4487 3 AVENUE                            ,            ,10457,0,1,1,"19,980","67,815",1999, 	4 ,I5,$0,10/19/15
2,BATHGATE                 ,41  TAX CLASS 4 - OTHER                     ,4,2900,1, ,Z9,1816 WEBSTER AVENUE                      ,            ,10457,0,0,0,"3,082",0,0, 	4 ,Z9,"$225,000",5/15/15
2,BATHGATE                 ,41  TAX CLASS 4 - OTHER                     ,4,2909,26, ,Z9,1893 WASHINGTON AVENUE                   ,            ,10457,0,0,0,"2,673",0,0, 	4 ,Z9,"$450,000",6/19/15
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4707,59, ,A5,1108 EAST 213TH STREET                   ,            ,10469,1,0,1,"1,494","1,512",1950, 	1 ,A5,"$72,500",3/19/15
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4707,59, ,A5,1108 EAST 213TH STREET                   ,            ,10469,1,0,1,"1,494","1,512",1950, 	1 ,A5,"$72,500",3/16/15
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4707,62, ,A5,1114 EAST 213 STREET                     ,            ,10469,1,0,1,"1,914","1,386",1950, 	1 ,A5,"$301,600",3/30/15
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4709,49, ,A5,1138 EAST 215TH STREET                   ,            ,10469,1,0,1,"1,710","1,732",1945, 	1 ,A5,"$345,360",1/13/15
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4709,50, ,A5,1142 EAST 215TH STREET                   ,            ,10469,1,0,1,"1,710","1,732",1945, 	1 ,A5,"$185,000",2/18/15
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4709,150, ,A5,1146 E. 215TH STREET                     ,            ,10469,1,0,1,"1,710","1,732",1945, 	1 ,A5,"$386,900",8/31/15
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4709,150, ,A5,1146 EAST 215 STREET                     ,            ,10469,1,0,1,"1,710","1,732",1945, 	1 ,A5,"$210,000",1/8/15
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4711,99, ,A5,1315 HICKS STREET                        ,            ,10469,1,0,1,"1,710","1,701",1950, 	1 ,A5,"$330,000",11/4/15
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4711,100, ,A5,1313 HICKS STREET                        ,            ,10469,1,0,1,"1,710","1,701",1950, 	1 ,A5,"$386,000",6/18/15
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4715,79, ,A9,1451 STICKNEY PLACE                      ,            ,10469,1,0,1,"1,638","1,690",1950, 	1 ,A9,$0,2/13/15
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4723,6, ,A2,3477 MICKLE AVENUE                       ,            ,10469,1,0,1,"1,918","1,024",1945, 	1 ,A2,"$156,750",11/16/15
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4724,6, ,A2,3487 KINGSLAND AVENUE                    ,            ,10469,1,0,1,"2,288","1,480",1925, 	1 ,A2,"$330,000",10/20/15
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4730,41, ,A5,3410 GUNTHER AVENUE                      ,            ,10469,1,0,1,"1,710","1,714",1950, 	1 ,A5,$0,5/15/15
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4733,14, ,A5,3341 BOUCK AVENUE                        ,            ,10469,1,0,1,"1,900","1,254",1940, 	1 ,A5,"$385,000",12/21/15
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4733,14, ,A5,3341 BOUCK AVENUE                        ,            ,10469,1,0,1,"1,900","1,254",1940, 	1 ,A5,"$190,000",6/11/15
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4733,17, ,A5,3335 BOUCK AVENUE                        ,            ,10469,1,0,1,"1,900","1,254",1940, 	1 ,A5,"$363,279",1/28/15
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4734,66, ,A5,3344 BOUCK AVENUE                        ,            ,10469,1,0,1,"1,900","1,681",1940, 	1 ,A5,"$379,000",6/30/15
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4735,51, ,A5,3340 WILSON AVE.                         ,            ,10469,1,0,1,"1,900","1,681",1930, 	1 ,A5,$0,5/21/15
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4735,83, ,S1,3304 WILSON AVENUE                       ,            ,10469,1,1,2,"2,208","2,430",1930, 	1 ,S1,"$320,000",10/20/15
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4735,84, ,A5,3308 WILSON AVENUE                       ,            ,10469,1,0,1,"2,216","2,430",1930, 	1 ,A5,"$385,000",3/2/15
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4735,87, ,A5,3322 WILSON AVENUE                       ,            ,10469,1,0,1,"2,367","2,430",1930, 	1 ,A5,"$310,000",1/30/15
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4738,45, ,A5,3324 FENTON AVENUE                       ,            ,10469,1,0,1,"2,208","1,476",1940, 	1 ,A5,"$429,000",2/6/15
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4740,51, ,A5,3244 FISH AVENUE                         ,            ,10469,1,0,1,"2,500","1,736",1935, 	1 ,A5,"$467,500",8/13/15
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4740,51, ,A5,3244 FISH AVENUE                         ,            ,10469,1,0,1,"2,500","1,736",1935, 	1 ,A5,"$305,000",3/11/15
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4741,26, ,A5,3213 FENTON AVENUE                       ,            ,10469,1,0,1,"2,050","1,280",1920, 	1 ,A5,$0,8/5/15
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4743,129, ,A5,3307 EASTCHESTER ROAD                    ,            ,10469,1,0,1,"1,800","1,633",1950, 	1 ,A5,"$298,700",10/26/15
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4745,35, ,A1,1603 GIVAN AVENUE                        ,            ,10469,1,0,1,"2,774","1,378",1920, 	1 ,A1,"$110,000",7/23/15
