BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE,SALE DATE
2,BATHGATE                 ,02  TWO FAMILY HOMES                        ,1,3037,1, ,S2,441 EAST 180 STREET                      ,            ,10457,2,1,3,"1,166","3,306",1946, 	1 ,S2,"$20,000",6/8/06
2,BATHGATE                 ,02  TWO FAMILY HOMES                        ,1,3037,47, ,B2,4440 PARK AVENUE                         ,            ,10457,2,0,2,"2,550","1,662",1899, 	1 ,B2,"$446,100",2/17/06
2,BATHGATE                 ,02  TWO FAMILY HOMES                        ,1,3039,19, ,B3,466 EAST 185TH STREET                    ,            ,10458,2,0,2,"1,800","1,944",1910, 	1 ,B3,"$475,000",2/1/06
2,BATHGATE                 ,02  TWO FAMILY HOMES                        ,1,3039,20, ,B3,468 EAST 185TH STREET                    ,            ,10458,2,0,2,"1,800","1,944",1910, 	1 ,B3,"$540,000",11/10/06
2,BATHGATE                 ,02  TWO FAMILY HOMES                        ,1,3039,20, ,B3,468 EAST 185TH STREET                    ,            ,10458,2,0,2,"1,800","1,944",1910, 	1 ,B3,"$325,000",6/21/06
2,BATHGATE                 ,02  TWO FAMILY HOMES                        ,1,3039,30, ,B1,2325 WASHINGTON AVENUE                   ,            ,10458,2,0,2,741,"2,845",2006, 	1 ,B1,$0,9/7/06
2,BATHGATE                 ,02  TWO FAMILY HOMES                        ,1,3039,30, ,B1,2325 WASHINGTON AVENUE                   ,            ,10458,2,0,2,741,"2,845",2006, 	1 ,B1,$0,9/7/06
2,BATHGATE                 ,02  TWO FAMILY HOMES                        ,1,3039,44, ,B1,444 EAST 186 STREET                      ,            ,10458,2,0,2,"2,000","2,060",1901, 	1 ,B1,$0,3/8/06
2,BATHGATE                 ,02  TWO FAMILY HOMES                        ,1,3041,32, ,C0,455 EAST 187 STREET                      ,            ,10458,3,0,3,"2,550","3,129",1910, 	1 ,B9,"$390,000",8/1/06
2,BATHGATE                 ,02  TWO FAMILY HOMES                        ,1,3045,16, ,B3,2060 BATHGATE AVENUE                     ,            ,10457,2,0,2,"1,429","1,872",1910, 	1 ,B3,"$425,000",11/22/06
2,BATHGATE                 ,02  TWO FAMILY HOMES                        ,1,3045,110, ,B1,2044 BATHGATE AVENUE                     ,            ,10457,2,0,2,"2,785","1,710",1998, 	1 ,B1,$0,5/25/06
2,BATHGATE                 ,02  TWO FAMILY HOMES                        ,  ,3050,73, ,  ,2271 BATHGATE AVENUE                     ,            ,10457,0,0,0,0,0,0, 	1 ,B2,"$800,000",4/21/06
2,BATHGATE                 ,02  TWO FAMILY HOMES                        ,1,3050,82, ,B2,2253 BATHGATE AVENUE                     ,            ,10457,2,0,2,"3,888","2,691",1901, 	1 ,B2,$0,8/4/06
2,BATHGATE                 ,02  TWO FAMILY HOMES                        ,1,3050,93, ,B2,2238 BASSFORD AVENUE                     ,            ,10457,2,0,2,"1,301","2,300",1901, 	1 ,B2,"$495,000",10/31/06
2,BATHGATE                 ,02  TWO FAMILY HOMES                        ,1,3050,94, ,B2,2240 BASSFORD AVENUE                     ,            ,10457,2,0,2,"1,300","2,300",1901, 	1 ,B2,"$465,000",1/18/06
2,BATHGATE                 ,02  TWO FAMILY HOMES                        ,1,3050,94, ,B2,2240 BASSFORD AVE                        ,            ,10457,2,0,2,"1,300","2,300",1901, 	1 ,B2,$0,1/18/06
2,BATHGATE                 ,02  TWO FAMILY HOMES                        ,1,3053,5, ,B9,509 EAST 183 STREET                      ,            ,10458,2,0,2,"1,420","1,870",1901, 	1 ,B9,"$480,000",2/24/06
2,BATHGATE                 ,03  THREE FAMILY HOMES                      ,1,2897,53, ,C0,412 EAST 173 STREET                      ,            ,10457,3,0,3,"2,353","3,216",1908, 	1 ,C0,"$582,000",6/8/06
2,BATHGATE                 ,03  THREE FAMILY HOMES                      ,1,2897,53, ,C0,412 EAST 173RD STREET                    ,            ,10457,3,0,3,"2,353","3,216",1908, 	1 ,C0,"$295,000",1/4/06
2,BATHGATE                 ,03  THREE FAMILY HOMES                      ,4,2899,49, ,V1,412 EAST 175TH                           ,            ,10457,0,0,0,"2,708",0,0, 	1 ,C0,"$570,000",5/22/06
2,BATHGATE                 ,03  THREE FAMILY HOMES                      ,4,2899,49, ,V1,412 EAST 175 STREET                      ,            ,10457,0,0,0,"2,708",0,0, 	1 ,C0,"$330,000",5/22/06
2,BATHGATE                 ,03  THREE FAMILY HOMES                      ,4,2899,49, ,V1,412 EAST 175 STREET                      ,            ,10457,0,0,0,"2,708",0,0, 	1 ,C0,"$144,000",5/22/06
2,BATHGATE                 ,03  THREE FAMILY HOMES                      ,1,3029,28, ,C0,2092 WEBSTER AVE                         ,            ,10457,3,0,3,"2,122","3,510",1899, 	1 ,C0,$0,6/5/06
2,BATHGATE                 ,03  THREE FAMILY HOMES                      ,1,3029,28, ,C0,2092 WEBSTER AVENUE                      ,            ,10457,3,0,3,"2,122","3,510",1899, 	1 ,C0,$0,3/16/06
2,BATHGATE                 ,03  THREE FAMILY HOMES                      ,1,3037,37, ,C0,4418 PARK AVENUE                         ,            ,10457,3,0,3,"3,525","3,290",1899, 	1 ,C0,$100,12/31/06
2,BATHGATE                 ,03  THREE FAMILY HOMES                      ,1,3037,39, ,C0,4422 PARK AVENUE                         ,            ,10457,3,0,3,"3,525","2,928",1899, 	1 ,C0,"$395,000",11/13/06
2,BATHGATE                 ,03  THREE FAMILY HOMES                      ,1,3037,97, ,C0,2143 WASHINGTON AVENUE                   ,            ,10457,3,0,3,"2,755","3,366",1899, 	1 ,C0,"$440,000",4/5/06
2,BATHGATE                 ,03  THREE FAMILY HOMES                      ,1,3037,140, ,C0,2139 WASHINGTON AVE                      ,            ,10457,3,0,3,"2,670","2,970",1899, 	1 ,C0,"$480,000",4/13/06
2,BATHGATE                 ,03  THREE FAMILY HOMES                      ,1,3038,22, ,C0,460 EAST 183RD                           ,            ,10458,3,0,3,"1,485","1,536",1910, 	1 ,C0,"$410,000",6/22/06
2,BATHGATE                 ,03  THREE FAMILY HOMES                      ,1,3038,22, ,C0,460 EAST 183RD STREET                    ,            ,10458,3,0,3,"1,485","1,536",1910, 	1 ,C0,$0,3/3/06
2,BATHGATE                 ,03  THREE FAMILY HOMES                      ,1,3038,124, ,C0,466 EAST 183RD ST                        ,            ,10458,3,0,3,"1,204","2,889",2004, 	1 ,C0,"$649,000",6/15/06
2,BATHGATE                 ,03  THREE FAMILY HOMES                      ,1,3038,125, ,C0,468 EAST 183RD ST                        ,            ,10458,3,0,3,"1,216","2,916",2004, 	1 ,C0,"$649,000",6/15/06
2,BATHGATE                 ,03  THREE FAMILY HOMES                      ,1,3038,126, ,C0,470 EAST 183RD ST                        ,            ,10458,3,0,3,"1,278","2,955",2004, 	1 ,C0,"$649,000",6/15/06
2,BATHGATE                 ,03  THREE FAMILY HOMES                      ,1,3039,13, ,C0,456 EAST 185TH STREET                    ,            ,10458,3,0,3,"1,650","2,016",1910, 	1 ,C0,"$392,200",9/29/06
2,BATHGATE                 ,03  THREE FAMILY HOMES                      ,1,3040,13, ,C0,458 EAST 187TH STREET                    ,            ,10458,3,0,3,"1,650","1,776",1910, 	1 ,C0,"$340,500",8/23/06
2,BATHGATE                 ,03  THREE FAMILY HOMES                      ,1,3044,56, ,C0,1976 BATHGATE AVENUE                     ,            ,10457,3,0,3,"1,493","2,430",1931, 	1 ,C0,"$485,000",8/1/06
2,BATHGATE                 ,03  THREE FAMILY HOMES                      ,1,3044,58, ,C0,1980 BATHGATE AVENUE                     ,            ,10457,3,0,3,"1,461","2,238",1901, 	1 ,C0,$0,5/2/06
2,BATHGATE                 ,03  THREE FAMILY HOMES                      ,1,3046,47, ,C0,2063 BATHGATE AVENUE                     ,            ,10457,3,0,3,"2,422","2,400",1901, 	1 ,C0,"$550,000",6/28/06
2,BATHGATE                 ,03  THREE FAMILY HOMES                      ,1,3046,145, ,C0,2058 WASHINGTON AVENUE                   ,            ,10457,3,0,3,"1,995","2,901",2000, 	1 ,C0,"$590,000",8/25/06
2,BATHGATE                 ,03  THREE FAMILY HOMES                      ,1,3046,148, ,C0,2064 WASHINGTON AVENUE                   ,            ,10457,3,0,3,"1,995","2,901",2000, 	1 ,C0,$0,7/26/06
2,BATHGATE                 ,03  THREE FAMILY HOMES                      ,1,3046,151, ,C0,2055 BATHGATE AVENUE                     ,            ,10457,3,0,3,"2,012","2,901",1999, 	1 ,C0,"$2,510",1/23/06
2,BATHGATE                 ,03  THREE FAMILY HOMES                      ,1,3047,28, ,C0,2106 BATHGATE AVENUE                     ,            ,10457,3,0,3,"1,134","4,483",2005, 	1 ,C0,"$620,000",11/21/06
2,BATHGATE                 ,03  THREE FAMILY HOMES                      ,1,3047,29, ,C0,2108 BATHGATE AVENUE                     ,            ,10457,3,0,3,"1,650","4,422",2005, 	1 ,C0,"$630,000",10/30/06
2,BATHGATE                 ,03  THREE FAMILY HOMES                      ,1,3048,4, ,C0,2162 BATHGATE AVENUE                     ,            ,10457,3,0,3,"2,634","2,573",1901, 	1 ,C0,$0,6/5/06
2,BATHGATE                 ,03  THREE FAMILY HOMES                      ,1,3050,3, ,C0,2190 WASHINGTON AVENUE                   ,            ,10457,3,0,3,"1,331","2,244",1901, 	1 ,C0,"$460,000",6/23/06
2,BATHGATE                 ,03  THREE FAMILY HOMES                      ,1,3050,6, ,C0,2196 WASHINGTON AVENUE                   ,            ,10457,3,0,3,"1,331","2,244",1901, 	1 ,C0,$0,3/13/06
2,BATHGATE                 ,03  THREE FAMILY HOMES                      ,2,3050,70, ,D1,2275 BATHGATE AVENUE                     ,            ,10457,89,0,89,"19,749","81,676",2007, 	1 ,C0,"$3,123,830",11/21/06
2,BATHGATE                 ,03  THREE FAMILY HOMES                      ,2,3050,70, ,D1,2275 BATHGATE AVENUE                     ,            ,10457,89,0,89,"19,749","81,676",2007, 	1 ,C0,"$3,123,830",11/21/06
2,BATHGATE                 ,03  THREE FAMILY HOMES                      ,2,3050,70, ,D1,2277 BATHGATE AVENUE                     ,            ,10457,89,0,89,"19,749","81,676",2007, 	1 ,C0,"$700,000",7/12/06
2,BATHGATE                 ,03  THREE FAMILY HOMES                      ,1,3053,118, ,C0,500 EAST 184 STREET                      ,            ,10458,3,0,3,"1,257","3,915",2005, 	1 ,C0,"$649,000",5/5/06
2,BATHGATE                 ,03  THREE FAMILY HOMES                      ,1,3053,119, ,C0,502 EAST 184 STREET                      ,            ,10458,3,0,3,"1,269","3,915",2005, 	1 ,C0,"$630,000",5/19/06
2,BATHGATE                 ,03  THREE FAMILY HOMES                      ,1,3053,120, ,C0,504 EAST 184 STREET                      ,            ,10458,3,0,3,"1,334","3,915",2005, 	1 ,C0,"$675,000",7/31/06
2,BATHGATE                 ,03  THREE FAMILY HOMES                      ,1,3053,121, ,C0,506 EAST 184 STREET                      ,            ,10458,3,0,3,"1,269","3,915",2005, 	1 ,C0,"$675,000",5/31/06
2,BATHGATE                 ,03  THREE FAMILY HOMES                      ,1,3053,122, ,C0,508 EAST 184 STREET                      ,            ,10458,3,0,3,"1,269","3,915",2005, 	1 ,C0,"$675,000",6/21/06
2,BATHGATE                 ,05  TAX CLASS 1 VACANT LAND                 ,4,3028,40, ,V1,412 ALDEN PLACE                          ,            ,10457,0,0,0,"1,428",0,0, 	1 ,V2,"$110,000",8/2/06
2,BATHGATE                 ,05  TAX CLASS 1 VACANT LAND                 ,4,3038,20, ,G7,456 EAST 183 STREET                      ,            ,10458,0,0,0,"1,485",0,0, 	1 ,V2,"$20,000",3/8/06
2,BATHGATE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,3039,69, ,V0,455 EAST 185TH STREET                    ,            ,10458,0,0,0,"1,650",0,0, 	1 ,V0,"$112,500",4/20/06
2,BATHGATE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,3039,69, ,V0,455 E. 185TH STREET                      ,            ,10458,0,0,0,"1,650",0,0, 	1 ,V0,"$81,000",3/9/06
2,BATHGATE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,3039,105, ,V0,457 EAST 185 STREET                      ,            ,10458,0,0,0,"1,666",0,0, 	1 ,V0,"$109,000",11/7/06
2,BATHGATE                 ,05  TAX CLASS 1 VACANT LAND                 ,1,3044,54, ,C0,1972 BATHGATE AVENUE                     ,            ,10457,3,0,3,"1,508","3,616",2008, 	1 ,V0,"$145,000",5/31/06
2,BATHGATE                 ,05  TAX CLASS 1 VACANT LAND                 ,1,3044,55, ,C0,1974 BATHGATE AVENUE                     ,            ,10457,3,0,3,"1,497","3,616",2008, 	1 ,V0,"$145,000",5/31/06
2,BATHGATE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,3050,30, ,V0,2259 BASSFORD AVENUE                     ,            ,10457,0,0,0,986,0,0, 	1 ,V0,"$110,000",5/31/06
2,BATHGATE                 ,05  TAX CLASS 1 VACANT LAND                 ,  ,3050,72, ,  ,2273 BATHGATE AVENUE                     ,            ,10457,0,0,0,0,0,0, 	1 ,V0,$0,11/21/06
2,BATHGATE                 ,05  TAX CLASS 1 VACANT LAND                 ,  ,3050,72, ,  ,2273 BATHGATE AVENUE                     ,            ,10457,0,0,0,0,0,0, 	1 ,V0,$0,11/21/06
2,BATHGATE                 ,05  TAX CLASS 1 VACANT LAND                 ,  ,3050,73, ,  ,2271 BATHGATE AVENUE                     ,            ,10457,0,0,0,0,0,0, 	1 ,V0,$0,11/21/06
2,BATHGATE                 ,05  TAX CLASS 1 VACANT LAND                 ,  ,3050,73, ,  ,2271 BATHGATE AVENUE                     ,            ,10457,0,0,0,0,0,0, 	1 ,V0,$0,11/21/06
2,BATHGATE                 ,05  TAX CLASS 1 VACANT LAND                 ,  ,3050,74, ,  ,2269 BATHGATE AVENUE                     ,            ,10457,0,0,0,0,0,0, 	1 ,V0,$0,11/21/06
2,BATHGATE                 ,05  TAX CLASS 1 VACANT LAND                 ,  ,3050,74, ,  ,2269 BATHGATE AVENUE                     ,            ,10457,0,0,0,0,0,0, 	1 ,V0,$0,11/21/06
2,BATHGATE                 ,05  TAX CLASS 1 VACANT LAND                 ,  ,3050,74, ,  ,2269 BATHGATE AVENUE                     ,            ,10457,0,0,0,0,0,0, 	1 ,V0,"$450,000",4/21/06
2,BATHGATE                 ,06  TAX CLASS 1 - OTHER                     ,1,3041,33, ,G0,EAST 187 STREET                          ,            ,10458,0,0,0,"2,550",0,0, 	1 ,G0,$0,8/1/06
2,BATHGATE                 ,06  TAX CLASS 1 - OTHER                     ,  ,3046,43, ,  ,2067 BATHGATE AVENUE                     ,            ,10457,0,0,0,0,0,0, 	1 ,G0,"$265,000",7/25/06
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2A,2923,14, ,C2,1840 BATHGATE AVENUE                     ,            ,10457,5,0,5,"3,245","4,450",1931, 	2 ,C2,"$200,000",5/25/06
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2B,2924,6, ,C1,1874 BATHGATE AVENUE                     ,            ,10457,7,0,7,"1,628","5,184",1931, 	2 ,C1,$0,1/30/06
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2B,3032,54, ,C1,4683 PARK AVENUE                         ,            ,10458,8,0,8,"4,025","9,600",1910, 	2 ,C1,"$650,000",5/22/06
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2B,3035,23, ,C1,446 EAST 179 STREET                      ,            ,10457,8,0,8,"2,805","8,712",1910, 	2 ,C1,"$490,000",6/29/06
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2A,3046,26, ,C3,2088 WASHINGTON AVENUE                   ,            ,10457,4,0,4,"2,310","2,460",1931, 	2 ,C3,"$574,225",11/8/06
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2,3047,1, ,C7,485 EAST 180TH STREET                    ,            ,10451,20,6,26,"3,372","18,279",1919, 	2 ,C7,"$1,700,000",9/14/06
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2,3048,9, ,C1,2170 BATHGATE AVENUE                     ,            ,10457,30,0,30,"6,962","24,200",1925, 	2 ,C1,"$2,066,668",9/21/06
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2,3048,31, ,C7,550 EAST 182 STREET                      ,            ,10457,22,2,24,"4,009","18,000",1913, 	2 ,C7,"$1,700,000",1/31/06
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2,3050,16, ,C7,2260 WASHINGTON AVENUE                   ,            ,10457,20,3,23,"5,693","16,200",1927, 	2 ,C7,"$2,150,000",2/13/06
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2,3050,86, ,C1,2235 BATHGATE AVENUE                     ,            ,10457,26,0,26,"4,672","20,400",1915, 	2 ,C1,"$1,740,000",11/30/06
2,BATHGATE                 ,08  RENTALS - ELEVATOR APARTMENTS           ,2,2929,74, ,D1,1691 FULTON AVENUE                       ,            ,10457,56,0,56,"15,649","50,760",1926, 	2 ,D1,"$1,852,886",10/31/06
2,BATHGATE                 ,08  RENTALS - ELEVATOR APARTMENTS           ,2,2929,74, ,D1,1691 FULTON AVENUE                       ,            ,10457,56,0,56,"15,649","50,760",1926, 	2 ,D1,"$1,852,886",10/31/06
2,BATHGATE                 ,10  COOPS - ELEVATOR APARTMENTS             ,2,3035,48, ,D4,"463 EAST 178 STREET, 2C                  ",            ,10457,0,0,0,0,0,1935, 	2 ,D4,"$22,000",6/30/06
2,BATHGATE                 ,14  RENTALS - 4-10 UNIT                     ,2B,2896,95, ,S5,1538 WEBSTER AVENUE                      ,            ,10457,6,1,7,"2,858","6,458",1931, 	2 ,S5,$0,6/23/06
2,BATHGATE                 ,21  OFFICE BUILDINGS                        ,4,2918,24, ,O9,1887-97 BATHGATE AVENUE                  ,            ,10457,0,2,2,"14,527","27,974",1931, 	4 ,O9,"$2,843,000",2/28/06
2,BATHGATE                 ,22  STORE BUILDINGS                         ,4,3027,1, ,K9,1910 WEBSTER AVENUE                      ,            ,10457,0,12,12,"52,347","18,820",1943, 	4 ,K9,"$1,400,000",6/14/06
2,BATHGATE                 ,22  STORE BUILDINGS                         ,4,3034,54, ,K1,451 EAST TREMONT AVENUE                  ,            ,10457,0,1,1,"2,581","2,500",1931, 	4 ,K1,"$320,000",11/8/06
2,BATHGATE                 ,22  STORE BUILDINGS                         ,4,3043,84, ,K1,505-507 EAST TREMONT AVENUE              ,            ,10457,0,2,2,"3,273","4,253",2005, 	4 ,K1,"$350,000",3/31/06
2,BATHGATE                 ,22  STORE BUILDINGS                         ,4,3048,54, ,V1,4409 3 AVENUE                            ,            ,10457,0,0,0,"3,150",0,0, 	4 ,K4,"$448,000",4/19/06
2,BATHGATE                 ,27  FACTORIES                               ,4,2900,55, ,G9,1870 WEBSTER AVENUE                      ,            ,10457,0,2,2,"6,900","9,900",1925, 	4 ,F9,$0,11/2/06
2,BATHGATE                 ,27  FACTORIES                               ,4,2918,31, ,F9,1883 BATHGATE AVENUE                     ,            ,10457,0,2,2,"3,070","4,450",1931, 	4 ,F9,$0,2/3/06
2,BATHGATE                 ,27  FACTORIES                               ,4,2918,32, ,F9,1873 BATHGATE AVENUE                     ,            ,10457,0,1,1,"3,852","3,852",1931, 	4 ,F9,$0,2/3/06
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,4,2918,29, ,G7,1885 BATHGATE AVENUE                     ,            ,10457,0,0,0,"3,070",0,0, 	4 ,G7,"$1,300,000",2/3/06
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,4,2919,39, ,G6,3861 3 AVENUE                            ,            ,10457,0,0,0,"6,133",0,0, 	4 ,G6,$0,10/3/06
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,4,2919,42, ,G7,3 AVENUE                                 ,            ,10457,0,0,0,"3,873",0,0, 	4 ,G7,$0,10/3/06
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,2,2919,43, ,D1,3859 3 AVENUE                            ,            ,10457,104,0,104,"2,583","78,300",2011, 	4 ,G7,$0,10/3/06
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,4,2919,44, ,G7,3857 3 AVENUE                            ,            ,10457,0,0,0,"2,521",0,0, 	4 ,G7,$0,10/3/06
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,4,2923,13, ,G7,1838 BATHGATE AVENUE                     ,            ,10457,0,0,0,"1,891",0,0, 	4 ,G7,$0,5/25/06
