BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE,SALE DATE
2,BATHGATE                 ,02  TWO FAMILY HOMES                        ,1,3039,6, ,B1,440 EAST 185 STREET                      ,            ,10458,2,0,2,"1,500","3,200",1997, 	1 ,B1,"$550,000",8/27/08
2,BATHGATE                 ,02  TWO FAMILY HOMES                        ,1,3039,19, ,B3,466 EAST 185 STREET                      ,            ,10458,2,0,2,"1,800","1,944",1910, 	1 ,B3,"$390,000",4/30/08
2,BATHGATE                 ,02  TWO FAMILY HOMES                        ,1,3045,14, ,B3,2056 BATHGATE AVENUE                     ,            ,10457,2,0,2,"1,173","1,516",1910, 	1 ,B3,"$282,500",12/30/08
2,BATHGATE                 ,02  TWO FAMILY HOMES                        ,1,3047,18, ,B2,2121 BATHGATE AVENUE                     ,            ,10457,2,0,2,"4,968","2,016",1901, 	1 ,B2,$0,5/14/08
2,BATHGATE                 ,02  TWO FAMILY HOMES                        ,1,3050,94, ,B2,2240 BASSFORD AVENUE                     ,            ,10457,2,0,2,"1,300","2,300",1901, 	1 ,B2,"$262,600",8/8/08
2,BATHGATE                 ,02  TWO FAMILY HOMES                        ,1,3053,1, ,B1,501 EAST 183 STREET                      ,            ,10458,2,0,2,"1,400","2,844",1931, 	1 ,B1,"$430,214",3/27/08
2,BATHGATE                 ,02  TWO FAMILY HOMES                        ,1,3053,2, ,B1,503 EAST 183RD STREET                    ,            ,10458,2,0,2,"1,440","2,970",1931, 	1 ,B1,"$425,696",10/8/08
2,BATHGATE                 ,03  THREE FAMILY HOMES                      ,1,2900,27, ,C0,4147 PARK AVENUE                         ,            ,10457,3,0,3,"2,000","2,160",1901, 	1 ,C0,"$230,000",2/29/08
2,BATHGATE                 ,03  THREE FAMILY HOMES                      ,1,3039,33, ,C0,465 EAST 184 STREET                      ,            ,10458,3,0,3,"3,325","3,240",1925, 	1 ,C0,$0,3/20/08
2,BATHGATE                 ,03  THREE FAMILY HOMES                      ,1,3039,61, ,C0,2355 WASHINGTON AVENUE                   ,            ,10458,3,0,3,"1,638","4,320",2007, 	1 ,C0,"$650,000",10/31/08
2,BATHGATE                 ,03  THREE FAMILY HOMES                      ,1,3039,161, ,C0,2353 WASHINGTON AVENUE                   ,            ,10458,3,0,3,"1,638","4,320",2007, 	1 ,C0,"$660,000",11/14/08
2,BATHGATE                 ,03  THREE FAMILY HOMES                      ,1,3040,13, ,C0,458 EAST 187 STREET                      ,            ,10458,3,0,3,"1,650","1,776",1910, 	1 ,C0,"$525,000",6/27/08
2,BATHGATE                 ,03  THREE FAMILY HOMES                      ,1,3043,46, ,C0,1904 BATHGATE AVENUE                     ,            ,10457,3,0,3,"2,115","3,120",1910, 	1 ,C0,"$530,000",2/27/08
2,BATHGATE                 ,03  THREE FAMILY HOMES                      ,1,3044,56, ,C0,1976 BATHGATE AVENUE                     ,            ,10457,3,0,3,"1,493","2,430",1931, 	1 ,C0,"$427,779",3/31/08
2,BATHGATE                 ,03  THREE FAMILY HOMES                      ,1,3048,7, ,C0,2168 BATHGATE AVENUE                     ,            ,10457,3,0,3,"7,000","2,812",1901, 	1 ,C0,$10,12/3/08
2,BATHGATE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,3036,35, ,V0,2087 WASHINGTON AVENUE                   ,            ,10457,0,0,0,"2,099",0,0, 	1 ,V0,"$79,000",11/18/08
2,BATHGATE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,3050,76, ,V0,BATHGATE AVENUE                          ,            ,10457,0,0,0,"4,088",0,0, 	1 ,V0,"$435,000",10/2/08
2,BATHGATE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,3050,76, ,V0,BATHGATE AVENUE                          ,            ,10457,0,0,0,"4,088",0,0, 	1 ,V0,"$310,000",2/11/08
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2A,2924,1, ,C4,501 EAST 176TH STREET                    ,            ,10457,6,0,6,"1,831","6,468",1931, 	2 ,C4,$0,3/28/08
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2B,3031,46, ,C1,414 EAST 187 STREET                      ,            ,10458,8,0,8,"3,577","8,490",1909, 	2 ,C1,$0,7/21/08
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2B,3032,7, ,C1,2422 WEBSTER AVENUE                      ,            ,10458,8,0,8,"4,503","9,310",1909, 	2 ,C1,"$787,950",9/9/08
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2B,3032,53, ,C1,4687 PARK AVENUE                         ,            ,10458,8,0,8,"4,025","9,600",1910, 	2 ,C1,"$915,000",2/15/08
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2,3048,30, ,C1,546 EAST 182 STREET                      ,            ,10457,25,0,25,"4,271","21,200",1913, 	2 ,C1,"$2,450,000",4/2/08
2,BATHGATE                 ,10  COOPS - ELEVATOR APARTMENTS             ,2,3044,40, ,D4,"495 EAST 178TH STREET, 5-E               ",            ,10457,0,0,0,0,0,1941, 	2 ,D4,"$15,000",5/3/08
2,BATHGATE                 ,10  COOPS - ELEVATOR APARTMENTS             ,2,3044,40, ,D4,"495 EAST 178TH STREET, 6-C               ",            ,10457,0,0,0,0,0,1941, 	2 ,D4,"$12,149",9/19/08
2,BATHGATE                 ,21  OFFICE BUILDINGS                        ,4,3048,46, ,O9,4419 3 AVENUE                            ,            ,10457,0,1,1,"11,327","29,509",1911, 	4 ,O9,"$1,922,000",12/4/08
2,BATHGATE                 ,22  STORE BUILDINGS                         ,4,2900,66, ,K2,418 EAST TREMONT AVENUE                  ,            ,10457,0,1,1,"2,291","5,409",2002, 	4 ,K2,$0,4/10/08
2,BATHGATE                 ,22  STORE BUILDINGS                         ,4,3045,27, ,K1,502 EAST 180 STREET                      ,            ,10457,0,5,5,"3,408","3,408",1931, 	4 ,K1,$0,11/6/08
2,BATHGATE                 ,22  STORE BUILDINGS                         ,4,3050,61, ,K4,500-502 EAST 183 STREET                  ,            ,10458,4,3,7,"5,489","7,057",1900, 	4 ,K4,$10,9/21/08
2,BATHGATE                 ,22  STORE BUILDINGS                         ,4,3050,61, ,K4,500-502 EAST 183RD STREET                ,            ,10458,4,3,7,"5,489","7,057",1900, 	4 ,K4,$0,5/14/08
2,BATHGATE                 ,22  STORE BUILDINGS                         ,4,3052,11, ,K1,4551 3RD AVENUE                          ,            ,10458,0,4,4,"5,483","2,680",1924, 	4 ,K1,$0,1/15/08
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,4,2919,39, ,G6,3861 3 AVENUE                            ,            ,10457,0,0,0,"6,133",0,0, 	4 ,G6,"$1,400,000",2/8/08
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,4,2919,42, ,G7,3 AVENUE                                 ,            ,10457,0,0,0,"3,873",0,0, 	4 ,G7,$0,2/8/08
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,2,2919,43, ,D1,3859 3 AVENUE                            ,            ,10457,104,0,104,"2,583","78,300",2011, 	4 ,G7,$0,2/8/08
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,4,2919,44, ,G7,3857 3 AVENUE                            ,            ,10457,0,0,0,"2,521",0,0, 	4 ,G7,$0,2/8/08
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,  ,2929,58, ,  ,3952 3 AVENUE                            ,            ,10457,0,0,0,0,0,0, 	4 ,G7,$0,6/26/08
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,  ,2929,65, ,  ,3966 3 AVENUE                            ,            ,10457,0,0,0,0,0,0, 	4 ,G7,$0,6/26/08
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,  ,2929,66, ,  ,3968 3 AVENUE                            ,            ,10457,0,0,0,0,0,0, 	4 ,G7,$0,6/26/08
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,  ,2929,67, ,  ,3970 3 AVENUE                            ,            ,10457,0,0,0,0,0,0, 	4 ,G7,$0,6/26/08
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,  ,2929,68, ,  ,3972 3 AVENUE                            ,            ,10457,0,0,0,0,0,0, 	4 ,G7,$0,6/26/08
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,1B,3047,19, ,V0,2119 BATHGATE AVENUE                     ,            ,10457,0,0,0,"2,970",0,0, 	4 ,G7,$0,6/20/08
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,1B,3047,19, ,V0,2119 BATHGATE AVENUE                     ,            ,10457,0,0,0,"2,970",0,0, 	4 ,G7,"$18,000",5/14/08
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,4,3051,43, ,G2,4491 THIRD AVENUE                        ,            ,10457,0,1,1,"6,236","6,229",1931, 	4 ,G2,"$2,000,000",9/23/08
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,4,3053,51, ,G9,2321 BATHGATE AVENUE                     ,            ,10458,0,2,2,"5,041","5,041",2009, 	4 ,G7,"$100,000",3/10/08
2,BATHGATE                 ,30  WAREHOUSES                              ,4,2899,58, ,E7,4077 PARK AVENUE                         ,            ,10457,0,7,7,"9,180","48,000",1931, 	4 ,E7,"$7,757,575",2/29/08
2,BATHGATE                 ,30  WAREHOUSES                              ,4,3029,37, ,F5,420 EAST 180TH STREET                    ,            ,10457,0,1,1,"1,578","3,077",1997, 	4 ,E3,"$320,000",11/6/08
2,BATHGATE                 ,30  WAREHOUSES                              ,4,3038,38, ,E1,2249 WASHINGTON AVENUE                   ,            ,10457,0,3,3,"9,953","8,800",1931, 	4 ,E1,"$1,500,000",12/19/08
2,BATHGATE                 ,31  COMMERCIAL VACANT LAND                  ,2,2929,50, ,D7,3 AVENUE                                 ,            ,10457,279,5,284,"48,242","290,567",2008, 	4 ,V1,$6,6/26/08
2,BATHGATE                 ,31  COMMERCIAL VACANT LAND                  ,4,3034,23, ,V1,448 EAST 178 ST.                         ,            ,10457,0,0,0,"2,598",0,0, 	4 ,V1,"$200,000",9/25/08
2,BATHGATE                 ,31  COMMERCIAL VACANT LAND                  ,1B,3037,70, ,V0,WASHINGTON AVENUE                        ,            ,10457,0,0,0,"1,700",0,0, 	4 ,V1,$0,5/21/08
2,BATHGATE                 ,31  COMMERCIAL VACANT LAND                  ,2,3037,71, ,D1,WASHINGTON AVENUE                        ,            ,10457,48,0,48,"6,800","22,180",2008, 	4 ,V1,"$840,000",5/21/08
2,BATHGATE                 ,31  COMMERCIAL VACANT LAND                  ,1B,3037,72, ,V0,WASHINGTON AVENUE                        ,            ,10457,0,0,0,"1,700",0,0, 	4 ,V1,$0,5/21/08
2,BATHGATE                 ,31  COMMERCIAL VACANT LAND                  ,1B,3037,132, ,V0,WASHINGTON AVENUE                        ,            ,10457,0,0,0,"1,700",0,0, 	4 ,V1,$0,5/21/08
2,BATHGATE                 ,41  TAX CLASS 4 - OTHER                     ,4,2905,38, ,Z9,1637 WASHINGTON AVENUE                   ,            ,10457,0,0,0,"10,513",0,0, 	4 ,Z9,$0,2/6/08
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4707,64, ,A5,1118 EAST 213TH STREET                   ,            ,10469,1,0,1,"2,097","1,512",1950, 	1 ,A5,$0,1/7/08
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4707,65, ,A5,1120 EAST 213TH STREET                   ,            ,10469,1,0,1,"2,945","1,512",1950, 	1 ,A5,"$370,000",11/3/08
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4707,70, ,A5,1134 EAST 213TH STREET                   ,            ,10469,1,0,1,"2,320","1,813",1950, 	1 ,A5,"$410,000",2/13/08
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4708,31, ,A5,1127 EAST 213 STREET                     ,            ,10469,1,0,1,"1,983","1,076",1945, 	1 ,A5,"$300,000",12/5/08
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4708,31, ,A5,1127 EAST 213TH STREET                   ,            ,10469,1,0,1,"1,983","1,076",1945, 	1 ,A5,"$185,000",7/8/08
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4708,31, ,A5,1127 E. 213TH STREET                     ,            ,10469,1,0,1,"1,983","1,076",1945, 	1 ,A5,$0,3/21/08
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4709,32, ,A5,1111 EAST 214TH STREET                   ,            ,10469,1,0,1,"1,710","1,890",1945, 	1 ,A5,"$350,000",1/31/08
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4711,96, ,A5,1323 HICKS STREET                        ,            ,10469,1,0,1,"1,995","1,701",1950, 	1 ,A5,$0,2/29/08
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4711,98, ,A5,1317 HICKS STREET                        ,            ,10469,1,0,1,"1,710","1,701",1950, 	1 ,A5,"$286,391",2/20/08
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4715,13, ,A9,1474 STICKNEY PLACE                      ,            ,10469,1,0,1,"3,010","1,690",1950, 	1 ,A9,"$360,000",9/26/08
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4715,76, ,A9,1457 STICKNEY PLACE                      ,            ,10469,1,0,1,"1,638","1,690",1950, 	1 ,A9,$0,11/23/08
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4727,5, ,A5,3539 KINGSLAND AVENUE                    ,            ,10469,1,0,1,"3,250","1,528",1960, 	1 ,A5,"$392,200",9/23/08
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4729,58, ,A5,3411 GUNTHER AVENUE                      ,            ,10469,1,0,1,"1,710","1,714",1950, 	1 ,A5,$0,7/2/08
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4730,49, ,A5,3426 GUNTHER AVENUE                      ,            ,10469,1,0,1,"2,071","1,714",1950, 	1 ,A5,$0,3/27/08
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4734,16, ,A5,3355 WILSON AVENUE                       ,            ,10469,1,0,1,"1,900","1,738",1940, 	1 ,A5,$0,6/21/08
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4734,25, ,A5,3337 WILSON AVENUE                       ,            ,10469,1,0,1,"1,900","1,738",1940, 	1 ,A5,$0,5/13/08
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4734,57, ,A5,3328 BOUCK AVENUE                        ,            ,10469,1,0,1,"1,900","1,681",1940, 	1 ,A5,"$2,306",6/30/08
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4734,74, ,A5,1278 GIVAN AVENUE                        ,            ,10469,1,0,1,"1,887","1,920",1955, 	1 ,A5,"$225,000",3/12/08
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4734,78, ,A5,1288 GIVAN AVENUE                        ,            ,10469,1,0,1,"1,908","2,176",1955, 	1 ,A5,$0,3/3/08
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4735,46, ,A5,3330 WILSON AVENUE                       ,            ,10469,1,0,1,"1,900","1,681",1930, 	1 ,A5,$10,3/5/08
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4735,57, ,A5,3352 WILSON AVENUE                       ,            ,10469,1,0,1,"1,900","1,681",1930, 	1 ,A5,"$392,200",7/14/08
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4737,33, ,A5,3315 FENTON AVE                          ,            ,10469,1,0,1,"1,900","1,909",1945, 	1 ,A5,$0,4/10/08
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4738,42, ,A5,3316 FENTON AVENUE                       ,            ,10469,1,0,1,"2,208","2,214",1940, 	1 ,A5,"$471,700",2/5/08
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4738,48, ,A5,3330 FENTON AVENUE                       ,            ,10469,1,0,1,"2,208","2,214",1940, 	1 ,A5,$0,4/1/08
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4738,50, ,A5,3334 FENTON AVENUE                       ,            ,10469,1,0,1,"2,208","1,476",1940, 	1 ,A5,$0,7/11/08
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4738,82, ,A5,3306 FENTON AVENUE                       ,            ,10469,1,0,1,"2,208","1,476",1940, 	1 ,A5,$0,3/27/08
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4739,54, ,A5,3240 WILSON AVENUE                       ,            ,10469,1,0,1,"2,000","2,224",1950, 	1 ,A5,"$416,000",9/18/08
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4739,145, ,A5,3220 WILSON AVENUE                       ,            ,10469,1,0,1,"2,000","1,995",1940, 	1 ,A5,"$420,000",5/19/08
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4740,46, ,A5,3234 FISH AVENUE                         ,            ,10469,1,0,1,"2,500","1,736",1935, 	1 ,A5,$0,12/17/08
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4741,11, ,A5,3243 FENTON AVENUE                       ,            ,10469,1,0,1,"2,050","1,408",1920, 	1 ,A5,"$425,000",9/23/08
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4741,11, ,A5,3243 FENTON AVENUE                       ,            ,10469,1,0,1,"2,050","1,408",1920, 	1 ,A5,"$260,000",3/25/08
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4741,23, ,A5,3219 FENTON AVENUE                       ,            ,10469,1,0,1,"2,000","1,280",1920, 	1 ,A5,"$365,650",10/31/08
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4742,13, ,A5,3241 CORSA AVENUE                        ,            ,10469,1,0,1,"1,800","1,890",1950, 	1 ,A5,"$410,000",8/8/08
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4743,21, ,A5,3341 EASTCHESTER ROAD                    ,            ,10469,1,0,1,"1,800","1,620",1950, 	1 ,A5,"$352,100",2/26/08
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4745,59, ,A1,3348 MICKLE AVENUE                       ,            ,10469,1,0,1,"1,916","1,496",1920, 	1 ,A1,$0,4/23/08
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4745,61, ,A1,1600 TILLOTSON AVENUE                    ,            ,10469,1,0,1,"3,427","1,450",1899, 	1 ,A1,$0,12/17/08
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4746,39, ,A5,3228 CORSA AVENUE                        ,            ,10469,1,0,1,"1,800","1,260",1950, 	1 ,A5,"$350,000",6/6/08
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4746,51, ,A5,3252 CORSA AVENUE                        ,            ,10469,1,0,1,"1,800","1,876",1950, 	1 ,A5,"$371,000",10/27/08
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4747,22, ,A5,3229 MICKLE                              ,            ,10469,1,0,1,"2,470","1,890",1955, 	1 ,A5,"$340,000",9/30/08
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4747,45, ,A1,3216 EASTCHESTER ROAD                    ,            ,10469,1,0,1,"2,982","1,283",1901, 	1 ,A1,"$500,000",8/26/08
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4747,45, ,A1,3216 EASTCHESTER RD                      ,            ,10469,1,0,1,"2,982","1,283",1901, 	1 ,A1,$0,8/26/08
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4749,16, ,A5,3343 TIEMANN AVENUE                      ,            ,10469,1,0,1,"1,710","1,714",1955, 	1 ,A5,$0,11/24/08
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4750,23, ,A5,3329 GUNTHER AVENUE                      ,            ,10469,1,0,1,"2,328","1,539",1950, 	1 ,A5,$0,1/14/08
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4750,52, ,A5,3326 TIEMANN AVENUE                      ,            ,10469,1,0,1,"1,710","1,539",1950, 	1 ,A5,"$399,000",3/6/08
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4753,88, ,A1,1408 EAST 222ND STREET                   ,            ,10469,1,0,1,"7,484","2,112",1925, 	1 ,A1,$0,4/23/08
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4759,26, ,B3,3137 SEYMOUR AVENUE                      ,            ,10469,2,0,2,"2,500","2,384",1920, 	1 ,A2,"$610,000",9/15/08
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4764,12, ,A2,3143 KINGSLAND AVENUE                    ,            ,10469,1,0,1,"4,750",836,1920, 	1 ,A2,"$370,000",4/3/08
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4766,33, ,A1,1511 ADEE AVENUE                         ,            ,10469,1,0,1,"2,502","1,530",1935, 	1 ,A1,"$540,000",5/30/08
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4769,43, ,A5,3120 TIEMANN AVENUE                      ,            ,10469,1,0,1,"1,710","1,620",1960, 	1 ,A5,$0,5/7/08
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4769,51, ,A5,3138 TIEMANN AVENUE                      ,            ,10469,1,0,1,"1,710","1,620",1960, 	1 ,A5,"$370,000",6/11/08
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4774,54, ,A5,3058 GUNTHER AVENUE                      ,            ,10469,1,0,1,"2,160","1,560",1950, 	1 ,A5,"$350,000",1/17/08
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4775,5, ,A2,1810 HAMMERSLEY AVENUE                   ,            ,10469,1,0,1,"3,745","2,313",1960, 	1 ,A2,$0,4/21/08
