BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE,SALE DATE
2,BATHGATE                 ,03  THREE FAMILY HOMES                      ,1,3037,104, ,C0,465 EAST 181 STREET                      ,            ,10457,3,0,3,"1,095","3,706",2006, 	1 ,C0,"$602,500",9/2/09
2,BATHGATE                 ,03  THREE FAMILY HOMES                      ,1,3037,105, ,C0,463 EAST 181 STREET                      ,            ,10457,3,0,3,"1,095","3,706",2006, 	1 ,C0,"$602,500",4/24/09
2,BATHGATE                 ,03  THREE FAMILY HOMES                      ,1,3037,106, ,C0,461 EAST 181 STREET                      ,            ,10457,3,0,3,"1,095","3,706",2006, 	1 ,C0,"$602,500",4/27/09
2,BATHGATE                 ,03  THREE FAMILY HOMES                      ,1,3037,107, ,C0,459 EAST 181 STREET                      ,            ,10457,3,0,3,"1,095","3,706",2006, 	1 ,C0,"$640,000",5/20/09
2,BATHGATE                 ,03  THREE FAMILY HOMES                      ,1,3037,108, ,C0,457 EAST 181 STREET                      ,            ,10457,3,0,3,"1,419","3,706",2006, 	1 ,C0,"$602,500",7/23/09
2,BATHGATE                 ,03  THREE FAMILY HOMES                      ,1,3037,109, ,C0,455 EAST 181 STREET                      ,            ,10457,3,0,3,"1,687","4,050",2006, 	1 ,C0,"$602,500",7/15/09
2,BATHGATE                 ,03  THREE FAMILY HOMES                      ,1,3037,110, ,C0,453 EAST 181 STREET                      ,            ,10457,3,0,3,"1,687","4,050",2006, 	1 ,C0,"$602,500",4/29/09
2,BATHGATE                 ,03  THREE FAMILY HOMES                      ,1,3044,51, ,C0,1966 BATHGATE AVENUE                     ,            ,10457,3,0,3,"2,880","3,132",1910, 	1 ,C0,"$101,400",12/16/09
2,BATHGATE                 ,03  THREE FAMILY HOMES                      ,1,3044,51, ,C0,1964 BATHGATE AVENUE                     ,            ,10457,3,0,3,"2,880","3,132",1910, 	1 ,C0,$0,2/23/09
2,BATHGATE                 ,03  THREE FAMILY HOMES                      ,1,3050,3, ,C0,2190 WASHINGTON AVENUE                   ,            ,10457,3,0,3,"1,331","2,244",1901, 	1 ,C0,"$178,500",7/7/09
2,BATHGATE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,3050,12, ,V0,2246 WASHINGTON AVENUE                   ,            ,10457,0,0,0,"2,901",0,0, 	1 ,V0,$0,9/30/09
2,BATHGATE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,3050,13, ,V0,2250 WASHINGTON AVENUE                   ,            ,10457,0,0,0,"2,668",0,0, 	1 ,V0,$0,9/30/09
2,BATHGATE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,3050,15, ,V0,2254 WASHINGTON AVENUE                   ,            ,10457,0,0,0,"2,673",0,0, 	1 ,V0,$0,9/30/09
2,BATHGATE                 ,05  TAX CLASS 1 VACANT LAND                 ,2,3050,41, ,D1,491 FLETCHER PLACE                       ,            ,10457,0,0,0,"1,637",0,0, 	1 ,V0,$0,9/30/09
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2,3027,29, ,C1,422 EAST 178TH STREET                    ,            ,10457,16,0,16,"3,344","11,918",1909, 	2 ,C1,"$1,315,000",8/26/09
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2,3028,27, ,C7,4305 PARK AVENUE                         ,            ,10457,24,1,25,"5,568","16,680",1909, 	2 ,C7,$0,8/26/09
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2,3028,29, ,C1,4301 PARK AVENUE                         ,            ,10457,24,0,24,"5,189","15,300",1909, 	2 ,C1,$0,8/26/09
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2,3028,34, ,C1,4293 PARK AVENUE                         ,            ,10457,20,0,20,"6,045","15,512",1909, 	2 ,C1,$0,8/26/09
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2,3028,44, ,C1,4289 PARK AVENUE                         ,            ,10457,22,0,22,"6,098","16,728",1908, 	2 ,C1,"$6,885,000",8/26/09
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2A,3037,99, ,C3,2137 WASHINGTON AVENUE                   ,            ,10457,4,0,4,"2,719","3,348",1901, 	2 ,C3,$10,4/17/09
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2B,3041,2, ,C1,4678 PARK AVENUE                         ,            ,10458,8,0,8,"3,417","9,360",1910, 	2 ,C1,$0,11/4/09
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2B,3041,3, ,C1,4682 PARK AVENUE                         ,            ,10458,8,0,8,"3,425","9,360",1910, 	2 ,C1,$0,11/4/09
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2B,3048,20, ,C1,2190 BATHGATE AVE                        ,            ,10457,7,0,7,"2,417","5,400",1931, 	2 ,C1,"$100,000",2/19/09
2,BATHGATE                 ,08  RENTALS - ELEVATOR APARTMENTS           ,2,3050,10, ,D1,2240 WASHINGTON AVENUE                   ,            ,10457,68,1,69,"13,424","54,365",2010, 	2 ,D1,$0,9/30/09
2,BATHGATE                 ,10  COOPS - ELEVATOR APARTMENTS             ,2,3035,48, ,D4,"463 EAST 178TH STREET, 1E                ",            ,10457,0,0,0,0,0,1935, 	2 ,D4,"$24,000",1/21/09
2,BATHGATE                 ,10  COOPS - ELEVATOR APARTMENTS             ,2,3035,48, ,D4,"463 EAST 178TH STREET, 6E                ",            ,10457,0,0,0,0,0,1935, 	2 ,D4,"$20,000",12/9/09
2,BATHGATE                 ,10  COOPS - ELEVATOR APARTMENTS             ,2,3035,48, ,D4,"463 EAST 178TH STREET, 5D                ",            ,10457,0,0,0,0,0,1935, 	2 ,D4,"$50,000",12/9/09
2,BATHGATE                 ,10  COOPS - ELEVATOR APARTMENTS             ,2,3044,40, ,D4,"495 EAST 178TH STREET, 5G                ",            ,10457,0,0,0,0,0,1941, 	2 ,D4,"$20,000",11/2/09
2,BATHGATE                 ,22  STORE BUILDINGS                         ,4,2909,19, ,K1,452 EAST TREMONT AVENUE                  ,            ,10457,0,1,1,"2,985","1,775",1953, 	4 ,K1,"$336,000",7/23/09
2,BATHGATE                 ,26  OTHER HOTELS                            ,4,3052,30, ,H4,2330 BATHGATE AVENUE                     ,            ,10458,26,0,26,"4,350","14,533",2009, 	4 ,H4,"$125,000",7/27/09
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,4,3048,55, ,G7,EAST 181 STREET                          ,            ,10457,0,0,0,"4,681",0,0, 	4 ,G7,"$700,000",5/28/09
2,BATHGATE                 ,31  COMMERCIAL VACANT LAND                  ,2A,2912,25, ,S4,3827 3RD AVENUE                          ,            ,10457,4,1,5,"2,000","3,233",2011, 	4 ,V1,"$185,000",7/7/09
2,BATHGATE                 ,37  RELIGIOUS FACILITIES                    ,4,3038,16, ,M1,442 EAST 183 STREET                      ,            ,10458,0,1,1,"4,500","9,000",1931, 	4 ,M9,"$860,000",7/15/09
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4706,32, ,A2,3540 LACONIA AVENUE                      ,            ,10469,1,0,1,"2,500","2,104",1935, 	1 ,A2,$0,2/20/09
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4707,59, ,A5,1108 EAST 213 STREET                     ,            ,10469,1,0,1,"1,494","1,512",1950, 	1 ,A5,"$370,000",5/4/09
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4710,108, ,A5,1113 EAST 215 STREET                     ,            ,10469,1,0,1,"1,710","1,798",1945, 	1 ,A5,$0,6/24/09
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4711,98, ,A5,1317 HICKS STREET                        ,            ,10469,1,0,1,"1,710","1,701",1950, 	1 ,A5,"$258,570",6/4/09
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4715,65, ,A9,1126 EAST 221ST STREET                   ,            ,10469,1,0,1,"1,746","1,690",1950, 	1 ,A9,$0,10/5/09
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4722,65, ,A2,1478 HICKS STREET                        ,            ,10469,1,0,1,"2,375","2,024",1910, 	1 ,A2,$0,11/6/09
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4725,46, ,A9,1451 HICKS STREET                        ,            ,10469,1,0,1,"1,710","1,890",1945, 	1 ,A9,$0,5/10/09
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4730,39, ,S1,3406 GUNTHER AVENUE                      ,            ,10469,1,1,2,"1,710","1,889",1950, 	1 ,S1,"$325,000",9/4/09
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4730,51, ,A1,3434 GUNTHER AVENUE                      ,            ,10469,1,0,1,"2,375","2,232",1901, 	1 ,A1,"$349,990",10/9/09
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4733,90, ,A5,3315 BOUCK AVENUE                        ,            ,10469,1,0,1,"1,900","1,681",1940, 	1 ,A5,"$260,000",9/17/09
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4734,54, ,A5,3322 BOUCK AVENUE                        ,            ,10469,1,0,1,"1,900","1,681",1940, 	1 ,A5,$0,8/21/09
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4734,74, ,A5,1278 GIVAN AVENUE                        ,            ,10469,1,0,1,"1,887","1,920",1955, 	1 ,A5,"$312,000",6/12/09
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4734,75, ,A5,1280 GIVAN AVE                           ,            ,10469,1,0,1,"1,891","1,920",1955, 	1 ,A5,$0,9/18/09
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4734,76, ,A5,1282 GIVAN AVENUE                        ,            ,10469,1,0,1,"1,895","1,920",1955, 	1 ,A5,"$315,000",8/5/09
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4734,176, ,A5,1284 GIVAN AVENUE                        ,            ,10469,1,0,1,"1,899","1,920",1955, 	1 ,A5,"$308,510",10/28/09
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4735,45, ,A5,3328 WILSON AVENUE                       ,            ,10469,1,0,1,"1,900","1,254",1930, 	1 ,A5,$0,1/23/09
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4739,23, ,A5,3215 FISH AVENUE                         ,            ,10469,1,0,1,"2,500","1,742",1930, 	1 ,A5,"$330,000",3/30/09
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4739,140, ,A5,3208 WILSON AVENUE                       ,            ,10469,1,0,1,"2,000","1,440",1940, 	1 ,A5,"$310,000",4/17/09
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4740,1, ,A5,3246 FISH AVENUE                         ,            ,10469,1,0,1,"2,500","1,778",1935, 	1 ,A5,"$380,000",3/25/09
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4742,45, ,A5,3236 FENTON AVENUE                       ,            ,10469,1,0,1,"2,050","1,280",1920, 	1 ,A5,"$300,000",10/5/09
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4742,51, ,A5,3248 FENTON AVENUE                       ,            ,10469,1,0,1,"2,050","1,320",1920, 	1 ,A5,"$364,000",1/12/09
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4744,19, ,A2,3323 MICKLE AVENUE                       ,            ,10469,1,0,1,"2,375",722,1930, 	1 ,A2,$0,5/1/09
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4746,32, ,A5,3214 CORSA AVE                           ,            ,10469,1,0,1,"2,925","1,400",1950, 	1 ,A5,$0,6/29/09
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4749,16, ,A5,3343 TIEMANN AVENUE                      ,            ,10469,1,0,1,"1,710","1,714",1955, 	1 ,A5,$0,7/14/09
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4751,55, ,A2,3330 GUNTHER AVENUE                      ,            ,10469,1,0,1,"2,090",948,1960, 	1 ,A2,"$1,000",8/10/09
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4764,47, ,A2,3120 MICKLE AVENUE                       ,            ,10469,1,0,1,"4,750",826,1899, 	1 ,A2,$0,9/2/09
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4767,18, ,A1,3025 KINGSLAND AVENUE                    ,            ,10469,1,0,1,"4,750","4,374",1920, 	1 ,A1,$0,9/22/09
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4767,18, ,A1,3025 KINGSLAND AVENUE                    ,            ,10469,1,0,1,"4,750","4,374",1920, 	1 ,A1,$0,9/22/09
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4773,21, ,A5,3025 GUNTHER AVENUE                      ,            ,10469,1,0,1,"2,700","1,890",1955, 	1 ,A5,"$423,470",6/18/09
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4773,47, ,A2,3022 TIEMANN AVE                         ,            ,10469,1,0,1,"4,750","1,896",1920, 	1 ,A2,"$395,000",4/13/09
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4779,20, ,A9,3111 NEW ENGLAND THRUWAY                 ,            ,10469,1,0,1,"2,695","1,582",1970, 	1 ,A9,$0,5/18/09
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4784,7, ,A5,2949 KINGSLAND AVENUE                    ,            ,10469,1,0,1,"1,692","1,534",1960, 	1 ,A5,"$250,000",6/8/09
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4784,69, ,A5,1616 ADEE AVENUE                         ,            ,10469,1,0,1,"1,422","1,474",1960, 	1 ,A5,$0,10/20/09
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4787,47, ,A1,2808 KINGSLAND AVENUE                    ,            ,10469,1,0,1,"3,555","1,132",1930, 	1 ,A1,$0,10/2/09
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4789,16, ,A2,2935 WICKHAM AVENUE                      ,            ,10469,1,0,1,"2,375","2,030",1901, 	1 ,A2,$0,8/21/09
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4789,40, ,A2,2922 GUNTHER AVENUE                      ,            ,10469,1,0,1,"2,375",779,1910, 	1 ,A2,"$125,000",8/24/09
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4790,12, ,A2,2951 BRUNER AVENUE                       ,            ,10469,1,0,1,"2,375",396,1910, 	1 ,A2,"$113,645",7/27/09
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4793,37, ,A1,2810 GUNTHER AVENUE                      ,            ,10469,1,0,1,"4,750","1,288",1910, 	1 ,A1,"$400,000",6/25/09
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4794,23, ,A2,2821 BRUNER AVENUE                       ,            ,10469,1,0,1,"2,375","1,140",1901, 	1 ,A2,"$135,000",9/30/09
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4794,53, ,A2,2848 WICKHAM AVENUE                      ,            ,10469,1,0,1,"2,375","2,234",1935, 	1 ,A2,"$320,000",7/23/09
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4796,5, ,A2,2941 GRACE AVENUE                        ,            ,10469,1,0,1,"4,750","1,000",1925, 	1 ,A2,"$325,943",9/3/09
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4883,51, ,B3,3442 WICKHAM AVENUE                      ,            ,10469,2,0,2,"6,099","4,019",1930, 	1 ,A2,"$165,000",11/9/09
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4888,122, ,A5,1312 EAST 223 STREET                     ,            ,10466,1,0,1,"1,600",960,1950, 	1 ,A5,$10,3/23/09
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4888,122, ,A5,1312 EAST 223 STREET                     ,            ,10466,1,0,1,"1,600",960,1950, 	1 ,A5,"$364,451",3/9/09
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4892,41, ,B1,3531 GRACE AVENUE                        ,            ,10466,2,0,2,"9,075","2,640",2011, 	1 ,A2,"$406,000",3/23/09
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4893,119, ,A5,3534 GRACE AVENUE                        ,            ,10466,1,0,1,"1,674","1,732",1960, 	1 ,A5,$0,6/5/09
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4894,23, ,A2,1978 NEEDHAM AVENUE                      ,            ,10466,1,0,1,"5,500",774,1935, 	1 ,A2,$0,5/15/09
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4897,41, ,A5,1205 EAST 222 STREET                     ,            ,10469,1,0,1,"1,800","1,512",1950, 	1 ,A5,"$311,330",5/4/09
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4898,14, ,A5,1263 EAST 223 STREET                     ,            ,10466,1,0,1,"2,233","1,455",1955, 	1 ,A5,"$201,714",12/14/09
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4898,32, ,A5,1227 EAST 223RD STREET                   ,            ,10466,1,0,1,"1,600",960,1955, 	1 ,A5,"$325,000",3/26/09
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4898,42, ,A5,1804 SCHIEFFELIN AVE.                    ,            ,10466,1,0,1,"1,800","1,534",1955, 	1 ,A5,$0,4/17/09
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4902,45, ,A5,1136 EAST 224 STREET                     ,            ,10466,1,0,1,"2,500","1,280",1950, 	1 ,A5,$0,4/21/09
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4902,58, ,A5,1156 EAST 224 STREET                     ,            ,10466,1,0,1,"1,800","1,944",1950, 	1 ,A5,$10,10/15/09
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4903,77, ,A5,1166 EAST 225 STREET                     ,            ,10466,1,0,1,"1,840","1,384",1970, 	1 ,A5,"$197,900",4/24/09
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4922,3, ,A9,3695 MAROLLA PLACE                       ,            ,10466,1,0,1,"2,390","2,760",1931, 	1 ,A9,$0,7/22/09
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4929,42, ,A1,3917 ELY AVENUE                          ,            ,10466,1,0,1,"2,144","1,248",1948, 	1 ,A1,"$281,914",6/18/09
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4934,29, ,A5,3914 ELY AVENUE                          ,            ,10466,1,0,1,"2,050","1,936",1955, 	1 ,A5,"$310,000",7/14/09
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4939,33, ,A5,3831 AMUNDSON AVENUE                     ,            ,10466,1,0,1,"2,600","1,860",1960, 	1 ,A5,"$370,000",11/17/09
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4939,80, ,A0,38-40 SETON AVENUE                       ,            ,10466,1,0,1,"7,500","1,172",1948, 	1 ,A0,"$435,000",6/2/09
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4943,58, ,A1,3687 SECOR AVENUE                        ,            ,10466,1,0,1,"2,856","1,248",1925, 	1 ,A1,"$355,000",7/13/09
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4945,49, ,A1,2117 LIGHT STREET                        ,            ,10466,1,0,1,"3,850","1,626",1930, 	1 ,A1,$0,3/9/09
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4945,51, ,A2,2115 LIGHT STREET                        ,            ,10466,1,0,1,"4,890","1,575",1930, 	1 ,A2,"$409,000",3/3/09
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4951,67, ,A1,3706 ROMBOUTS AVENUE                     ,            ,10466,1,0,1,"3,100","1,216",1925, 	1 ,A1,"$110,000",9/9/09
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4958,10, ,A1,3918 MURDOCK AVENUE                      ,            ,10466,1,0,1,"2,500","1,824",1960, 	1 ,A1,$0,3/6/09
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4960,56, ,A1,3953 SETON AVENUE                        ,            ,10466,1,0,1,"2,500","1,851",1927, 	1 ,A1,"$355,100",11/16/09
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4962,49, ,A1,3951 DURYEA AVE                          ,            ,10466,1,0,1,"2,500","1,258",1925, 	1 ,A1,"$318,000",10/20/09
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4962,49, ,A1,3951 DURYEA                              ,            ,10466,1,0,1,"2,500","1,258",1925, 	1 ,A1,"$185,000",4/23/09
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4963,36, ,A1,3966 DURYEA AVE                          ,            ,10466,1,0,1,"2,500","2,004",1930, 	1 ,A1,$0,7/20/09
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4964,23, ,A1,3920 PRATT AVENUE                        ,            ,10466,1,0,1,"2,650","2,638",1956, 	1 ,A1,$0,7/27/09
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4966,52, ,A2,4039 HARPER AVENUE                       ,            ,10466,1,0,1,"5,093","2,072",1949, 	1 ,A2,"$345,000",8/17/09
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4970,28, ,A2,3929 ROMBOUTS AVENUE                     ,            ,10466,1,0,1,"2,000","1,184",1925, 	1 ,A2,$0,5/22/09
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,  ,4970,35, ,  ,3915 ROMBOUTS AVENUE                     ,            ,10466,0,0,0,0,0,0, 	1 ,A5,"$380,000",2/5/09
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4970,50, ,A1,3926 DYRE AVENUE                         ,            ,10466,1,0,1,"3,200","1,442",1925, 	1 ,A1,"$425,000",11/3/09
