BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE,SALE DATE
3,BATH BEACH               ,01  ONE FAMILY HOMES                        ,1,6429,56, ,A5,8804 16TH AVENUE                         ,            ,11214,1,0,1,"1,655","1,156",1960, 	1 ,A5,$0,1/27/10
3,BATH BEACH               ,01  ONE FAMILY HOMES                        ,1,6431,39, ,S1,1628B BATH AVENUE                        ,            ,11214,1,1,2,986,"1,972",1910, 	1 ,S1,$0,6/23/10
3,BATH BEACH               ,01  ONE FAMILY HOMES                        ,1,6433,10, ,A5,1703 CROPSEY AVENUE                      ,            ,11214,1,0,1,"1,438","2,490",1937, 	1 ,A5,$0,7/2/10
3,BATH BEACH               ,01  ONE FAMILY HOMES                        ,1,6442,36, ,S0,2024 BATH AVENUE                         ,            ,11214,1,2,3,"1,200","2,200",1925, 	1 ,S0,"$485,000",2/16/10
3,BATH BEACH               ,01  ONE FAMILY HOMES                        ,1,6447,29, ,S1,2156 BATH AVENUE                         ,            ,11214,1,1,2,"1,933","2,201",1920, 	1 ,S1,$0,12/6/10
3,BATH BEACH               ,01  ONE FAMILY HOMES                        ,1,6447,30, ,S1,2158 BATH AVENUE                         ,            ,11214,1,1,2,"1,933","2,152",1920, 	1 ,S1,"$652,150",10/21/10
3,BATH BEACH               ,01  ONE FAMILY HOMES                        ,1,6460,203, ,A5,8846 16TH AVENUE                         ,            ,11214,1,0,1,"1,937","1,860",1950, 	1 ,A5,"$585,200",1/15/10
3,BATH BEACH               ,01  ONE FAMILY HOMES                        ,1,6461,72, ,A5,325 BAY 14TH STREET                      ,            ,11214,1,0,1,"1,511","1,392",1950, 	1 ,A5,"$485,000",2/4/10
3,BATH BEACH               ,01  ONE FAMILY HOMES                        ,1,6461,126, ,A5,302 BAY 14TH STREET                      ,            ,11214,1,0,1,"1,528","1,392",1950, 	1 ,A5,"$520,000",8/30/10
3,BATH BEACH               ,01  ONE FAMILY HOMES                        ,1,6461,128, ,A5,306 BAY 14TH STREET                      ,            ,11214,1,0,1,"1,511","1,392",1950, 	1 ,A5,"$530,000",11/15/10
3,BATH BEACH               ,01  ONE FAMILY HOMES                        ,1,6461,134, ,A5,318 BAY 14TH STREET                      ,            ,11214,1,0,1,"1,511","1,392",1950, 	1 ,A5,"$395,000",7/15/10
3,BATH BEACH               ,01  ONE FAMILY HOMES                        ,1,6461,141, ,A5,1173 SHORE PARKWAY                       ,            ,11214,1,0,1,"1,661","1,392",1950, 	1 ,A5,"$540,000",11/12/10
3,BATH BEACH               ,01  ONE FAMILY HOMES                        ,1,6461,143, ,A5,1169 SHORE PARKWAY                       ,            ,11214,1,0,1,"2,511","1,392",1950, 	1 ,A5,$0,10/20/10
3,BATH BEACH               ,01  ONE FAMILY HOMES                        ,1,6461,232, ,A5,248 BAY 13TH STREET                      ,            ,11214,1,0,1,"1,648","1,392",1945, 	1 ,A5,$10,6/14/10
3,BATH BEACH               ,01  ONE FAMILY HOMES                        ,1,6461,244, ,A5,274 BAY 13TH   STREET                    ,            ,11214,1,0,1,"2,062","1,860",1945, 	1 ,A5,"$540,000",12/10/10
3,BATH BEACH               ,01  ONE FAMILY HOMES                        ,1,6461,253, ,A5,292 BAY 13TH   STREET                    ,            ,11214,1,0,1,"1,649","1,392",1945, 	1 ,A5,"$460,000",8/27/10
3,BATH BEACH               ,01  ONE FAMILY HOMES                        ,1,6461,287, ,A5,287 BAY 13TH   STREET                    ,            ,11214,1,0,1,"2,062","1,860",1940, 	1 ,A5,"$540,000",3/15/10
3,BATH BEACH               ,01  ONE FAMILY HOMES                        ,1,6461,305, ,A5,325 BAY 13TH STREET                      ,            ,11214,1,0,1,"1,619",928,1940, 	1 ,A5,$0,12/1/10
3,BATH BEACH               ,01  ONE FAMILY HOMES                        ,1,6461,319, ,A5,314 BAY 13TH STREET                      ,            ,11214,1,0,1,"1,631","1,392",1945, 	1 ,A5,"$530,000",2/16/10
3,BATH BEACH               ,01  ONE FAMILY HOMES                        ,1,6463,109, ,A5,8891 18TH AVENUE                         ,            ,11214,1,0,1,"1,456",992,1950, 	1 ,A5,$0,3/12/10
3,BATH BEACH               ,01  ONE FAMILY HOMES                        ,1,6480,45, ,A5,8960 15TH   AVENUE                       ,            ,11228,1,0,1,"2,707","2,280",1950, 	1 ,A5,"$705,000",6/9/10
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6357,25, ,B1,8617 14TH   AVENUE                       ,            ,11228,2,0,2,"2,320","2,700",1930, 	1 ,B1,"$735,000",12/17/10
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6357,26, ,B1,8613 14TH AVENUE                         ,            ,11228,2,0,2,"2,320","2,700",1930, 	1 ,B1,"$600,000",8/11/10
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6357,26, ,B1,8613 14TH AVENUE                         ,            ,11228,2,0,2,"2,320","2,700",1930, 	1 ,B1,"$620,000",5/21/10
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6357,62, ,B1,70 BAY 7TH   STREET                      ,            ,11228,2,0,2,"2,320","2,960",1930, 	1 ,B1,"$705,000",3/26/10
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6358,2, ,B1,81 BAY 7TH STREET                        ,            ,11228,2,0,2,"2,320","2,960",1930, 	1 ,B1,$0,7/30/10
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6358,23, ,B1,19 BAY 7TH   STREET                      ,            ,11228,2,0,2,"2,320","2,960",1930, 	1 ,B1,"$625,000",2/18/10
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6359,13, ,B1,55 BAY 8TH   STREET                      ,            ,11228,2,0,2,"2,320","3,240",1930, 	1 ,B1,"$758,000",8/6/10
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6359,68, ,B1,8678 15TH AVENUE                         ,            ,11228,2,0,2,"2,320","3,240",1930, 	1 ,B1,$0,4/30/10
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6360,1, ,B1,84 BAY 10TH   STREET                     ,            ,11228,2,0,2,"1,718","2,600",1960, 	1 ,B1,$0,11/16/10
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6360,16, ,B3,8659 15TH AVENUE                         ,            ,11228,2,0,2,"1,547","2,224",1930, 	1 ,B3,"$575,000",3/4/10
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6360,28, ,B1,8627 15TH AVENUE                         ,            ,11228,2,0,2,"2,312","3,240",1930, 	1 ,B1,$0,10/15/10
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6360,52, ,B3,22 BAY 10TH STREET                       ,            ,11228,2,0,2,"1,547","1,428",1930, 	1 ,B3,$0,7/23/10
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6360,73, ,B3,68 BAY 10TH STREET                       ,            ,11228,2,0,2,"1,547","1,428",1930, 	1 ,B3,"$575,000",2/25/10
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6361,5, ,B1,1535 BENSON AVENUE                       ,            ,11228,2,0,2,"2,500","2,200",1930, 	1 ,B1,"$750,000",12/1/10
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6361,48, ,B2,14 BAY 11TH   STREET                     ,            ,11228,2,0,2,"2,417","2,344",1930, 	1 ,B2,"$750,000",10/14/10
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6363,5, ,B1,1615 BENSON AVENUE                       ,            ,11214,2,0,2,"3,542","2,080",1935, 	1 ,B1,"$925,000",10/28/10
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6363,29, ,B3,8629 16TH   AVENUE                       ,            ,11214,2,0,2,"2,058","1,492",1930, 	1 ,B3,$0,12/2/10
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6363,32, ,B3,8621 16TH AVENUE                         ,            ,11214,2,0,2,"2,058","1,492",1930, 	1 ,B3,"$499,999",7/29/10
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6363,54, ,B3,26 BAY 13TH   STREET                     ,            ,11214,2,0,2,"2,167","2,692",1920, 	1 ,B3,"$535,000",6/30/10
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6363,57, ,B1,32 BAY 13TH   STREET                     ,            ,11214,2,0,2,"2,167","2,340",1920, 	1 ,B1,$0,7/8/10
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6364,25, ,B1,39 BAY 13TH STREET                       ,            ,11214,2,0,2,"2,167","2,952",1899, 	1 ,B1,$0,1/25/10
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6364,51, ,B1,14 BAY 14 STREET                         ,            ,11214,2,0,2,"2,600","2,480",1930, 	1 ,B1,$0,5/21/10
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6368,18, ,B2,31 BAY 17TH   STREET                     ,            ,11214,2,0,2,"4,833","2,035",1905, 	1 ,B2,"$900,000",9/22/10
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6369,92, ,B3,104 BAY 19TH   STREET                    ,            ,11214,2,0,2,"1,286","1,890",1935, 	1 ,B3,"$508,000",12/21/10
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6370,5, ,S2,1831 BENSON AVENUE                       ,            ,11214,2,1,3,"10,000","3,762",1935, 	1 ,S2,"$1,250,000",12/23/10
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6370,5, ,S2,1831 BENSON AVENUE                       ,            ,11214,2,1,3,"10,000","3,762",1935, 	1 ,S2,$0,12/23/10
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6370,5, ,S2,1831 BENSON AVENUE                       ,            ,11214,2,1,3,"10,000","3,762",1935, 	1 ,S2,$0,12/23/10
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6370,5, ,S2,1831 BENSON AVENUE                       ,            ,11214,2,1,3,"10,000","3,762",1935, 	1 ,S2,$0,12/13/10
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6371,16, ,B1,85 BAY 20TH STREET                       ,            ,11214,2,0,2,"2,328","1,820",1950, 	1 ,B1,"$680,000",1/7/10
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6373,70, ,B3,44 BAY 23RD STREET                       ,            ,11214,2,0,2,"2,417","1,621",1930, 	1 ,B3,"$650,000",6/30/10
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6374,31, ,B2,45 BAY 23RD STREET                       ,            ,11214,2,0,2,"3,853","3,340",1940, 	1 ,B2,$0,8/10/10
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6379,70, ,B3,66 BAY 29TH STREET                       ,            ,11214,2,0,2,"3,867","2,559",1899, 	1 ,B3,$0,7/14/10
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6380,55, ,B9,8628 BAY PARKWAY                         ,            ,11214,2,0,2,"1,949","2,840",1960, 	1 ,B9,$0,3/22/10
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6380,57, ,B9,8634 BAY PARKWAY                         ,            ,11214,2,0,2,"1,917","2,678",1960, 	1 ,B9,$0,1/25/10
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6391,16, ,B9,8745 14TH AVENUE                         ,            ,11228,2,0,2,"2,288","1,701",1950, 	1 ,B9,"$625,000",12/28/10
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6391,17, ,B9,8741 14 AVENUE                           ,            ,11228,2,0,2,"2,513","2,783",1950, 	1 ,B9,$0,4/28/10
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6391,17, ,B9,8741 14 AVENUE                           ,            ,11228,2,0,2,"2,513","2,783",1950, 	1 ,B9,$0,4/28/10
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6392,53, ,B1,112 BAY 8TH STREET                       ,            ,11228,2,0,2,"2,248","2,160",1930, 	1 ,B1,$0,1/29/10
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6393,27, ,B1,119 BAY 8TH   STREET                     ,            ,11228,2,0,2,"2,296","2,970",1940, 	1 ,B1,"$675,000",3/5/10
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6393,37, ,B1,93 BAY 8TH   STREET                      ,            ,11228,2,0,2,"2,296","2,970",1940, 	1 ,B1,$0,10/15/10
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6394,34, ,B1,8697 15TH AVENUE                         ,            ,11228,2,0,2,"2,336","2,970",1940, 	1 ,B1,$0,1/25/10
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6395,30, ,B3,111 BAY 10TH   STREET                    ,            ,11228,2,0,2,"1,933","2,295",1925, 	1 ,B3,"$645,000",3/11/10
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6395,58, ,B9,124 BAY 11TH   STREET                    ,            ,11228,2,0,2,"1,958","2,125",1955, 	1 ,B9,"$705,000",10/20/10
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6395,58, ,B9,124 BAY 11                               ,            ,11228,2,0,2,"1,958","2,125",1955, 	1 ,B9,$0,2/5/10
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6396,164, ,B9,8738 16TH   AVENUE                       ,            ,11214,2,0,2,"1,993","2,160",1960, 	1 ,B9,"$200,000",5/21/10
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6396,167, ,B9,8744 16TH   AVENUE                       ,            ,11214,2,0,2,"1,933","2,160",1960, 	1 ,B9,$0,12/2/10
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6397,56, ,B1,114 BAY 13TH   STREET                    ,            ,11214,2,0,2,"5,292","2,804",1899, 	1 ,B1,"$750,000",10/26/10
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6398,54, ,B1,122 BAY 14TH STREET                      ,            ,11214,2,0,2,"2,167","2,448",1925, 	1 ,B1,"$485,000",11/23/10
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6399,22, ,B2,127 BAY 14TH   STREET                    ,            ,11214,2,0,2,"2,167","2,048",1925, 	1 ,B2,$0,9/14/10
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6402,22, ,B3,123 BAY 17TH   STREET                    ,            ,11214,2,0,2,"1,933","1,513",1910, 	1 ,B3,$0,1/29/10
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6402,40, ,S2,8736 18 AVE                              ,            ,11214,2,1,3,"1,933","3,100",1905, 	1 ,S2,$0,1/20/10
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6405,42, ,B2,8744 19TH AVENUE                         ,            ,11214,2,0,2,"2,000","1,582",1899, 	1 ,B2,$0,7/22/10
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6406,33, ,B3,122 BAY 22ND STREET                      ,            ,11214,2,0,2,"3,873","2,059",1899, 	1 ,B3,$0,10/14/10
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6408,14, ,B3,125 BAY 23RD STREET                      ,            ,11214,2,0,2,"2,034","2,130",1920, 	1 ,B3,"$500,000",8/4/10
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6413,58, ,B3,124 BAY 29TH STREET                      ,            ,11214,2,0,2,"5,800","2,656",1910, 	1 ,B3,$0,9/28/10
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6424,56, ,B2,194 BAY 7TH   STREET                     ,            ,11228,2,0,2,"1,933","2,560",1935, 	1 ,B2,"$690,000",10/5/10
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6424,67, ,B3,224 BAY 7TH   STREET                     ,            ,11228,2,0,2,"2,127","1,722",1935, 	1 ,B3,"$650,000",4/23/10
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6424,68, ,B3,226 BAY 7TH STREET                       ,            ,11228,2,0,2,"2,127","1,722",1935, 	1 ,B3,$0,1/26/10
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6426,39, ,B1,171 BAY 8TH STREET                       ,            ,11228,2,0,2,"1,933","2,055",1955, 	1 ,B1,"$735,000",6/10/10
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6427,42, ,B1,178 BAY 10TH STREET                      ,            ,11228,2,0,2,"2,147","1,635",1955, 	1 ,B1,"$670,000",1/13/10
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6428,30, ,B2,189 BAY 10TH   STREET                    ,            ,11228,2,0,2,"3,867","2,116",1920, 	1 ,B2,"$730,000",11/2/10
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6428,34, ,B3,179 BAY 10TH   STREET                    ,            ,11228,2,0,2,"3,383","1,906",1915, 	1 ,B3,$0,1/6/10
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6429,31, ,B1,185 BAY 11TH   STREET                    ,            ,11228,2,0,2,"1,933","2,000",1910, 	1 ,B1,"$510,000",7/1/10
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6430,17, ,B9,8817 16TH   AVENUE                       ,            ,11214,2,0,2,"2,060","2,620",1950, 	1 ,B9,$0,12/17/10
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6431,14, ,B3,223 BAY 13TH STREET                      ,            ,11214,2,0,2,"1,544","2,484",1920, 	1 ,B3,$0,9/14/10
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6432,35, ,S2,1652 BATH AVENUE                         ,            ,11214,2,1,3,"1,883","3,960",1925, 	1 ,S2,"$772,000",9/29/10
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6433,11, ,B3,1701 CROPSEY AVENUE                      ,            ,11214,2,0,2,"1,906","2,490",1920, 	1 ,B3,$10,11/23/10
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6444,26, ,B3,175 BAY 26TH STREET                      ,            ,11214,2,0,2,"1,837","1,995",1901, 	1 ,B3,$0,11/16/10
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6444,46, ,B2,8792 21ST   AVENUE                       ,            ,11214,2,0,2,"3,222","2,640",1920, 	1 ,B2,$0,1/20/10
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6445,3, ,B3,2117 CROPSEY AVENUE                      ,            ,11214,2,0,2,"1,650","1,528",1925, 	1 ,B3,$0,4/1/10
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6460,52, ,B3,266 BAY 10TH STREET                      ,            ,11228,2,0,2,"3,840","1,860",1965, 	1 ,B3,"$300,000",12/31/10
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6460,52, ,B3,266 BAY 10TH STREET                      ,            ,11228,2,0,2,"3,840","1,860",1965, 	1 ,B3,"$300,000",12/29/10
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6460,75, ,B9,322 BAY 10TH   STREET                    ,            ,11228,2,0,2,"2,755","3,120",2008, 	1 ,B9,"$995,000",9/30/10
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6460,77, ,B9,330 BAY 10TH STREET                      ,            ,11228,2,0,2,"4,157","4,065",1960, 	1 ,B9,"$660,000",1/11/10
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6460,94, ,B1,301 BAY 10TH STREET                      ,            ,11228,2,0,2,"1,933","1,860",1955, 	1 ,B1,"$675,000",7/30/10
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6460,149, ,B1,314 BAY 11TH   STREET                    ,            ,11228,2,0,2,"1,885","1,729",1955, 	1 ,B1,"$633,000",9/28/10
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6460,163, ,B1,329 BAY 11TH   STREET                    ,            ,11228,2,0,2,"1,950","1,995",1950, 	1 ,B1,"$570,000",7/30/10
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6460,170, ,B1,313 BAY 11TH   STREET                    ,            ,11228,2,0,2,"2,457","1,928",1950, 	1 ,B1,$0,12/2/10
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6460,178, ,B1,295 BAY 11TH STREET                      ,            ,11228,2,0,2,"2,243","1,928",1950, 	1 ,B1,$0,9/16/10
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6460,233, ,A5,8908 16TH AVENUE                         ,            ,11214,1,0,1,"1,980","1,782",1950, 	1 ,B9,$0,6/12/10
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6460,307, ,B3,332 BAY 10TH STREET                      ,            ,11228,2,0,2,"2,256","2,300",1950, 	1 ,B3,"$765,000",4/28/10
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6460,307, ,B3,332 BAY 10TH   STREET                    ,            ,11228,2,0,2,"2,256","2,300",1950, 	1 ,B3,$0,4/27/10
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6460,309, ,B3,336 BAY 10TH STREET                      ,            ,11228,2,0,2,"1,740","1,876",1950, 	1 ,B3,"$780,000",1/27/10
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6461,25, ,B1,252 BAY 14TH   STREET                    ,            ,11214,2,0,2,"1,746","1,890",1940, 	1 ,B1,"$733,000",6/28/10
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6461,33, ,B1,251 BAY 14TH   STREET                    ,            ,11214,2,0,2,"1,746","1,890",1940, 	1 ,B1,"$658,000",7/26/10
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6461,121, ,B1,286 BAY 14TH   STREET                    ,            ,11214,2,0,2,"1,795","1,806",1930, 	1 ,B1,"$699,000",9/14/10
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6461,208, ,B9,8911 16TH   AVENUE                       ,            ,11214,2,0,2,"2,108","1,782",1940, 	1 ,B9,$0,3/3/10
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6462,5, ,B9,8867 17TH AVENUE                         ,            ,11214,2,0,2,"1,920","2,280",1960, 	1 ,B9,"$830,000",12/23/10
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6463,80, ,B1,8900 18TH   AVENUE                       ,            ,11214,2,0,2,"1,747","1,980",1950, 	1 ,B1,"$645,000",9/14/10
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6463,80, ,B1,8900 18TH AVENUE                         ,            ,11214,2,0,2,"1,747","1,980",1950, 	1 ,B1,$0,6/23/10
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6463,97, ,B1,1309 SHORE PARKWAY                       ,            ,11214,2,0,2,"1,900","2,160",1950, 	1 ,B1,"$710,000",1/28/10
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6464,42, ,B3,264 BAY 20TH   STREET                    ,            ,11214,2,0,2,"1,600","1,320",1940, 	1 ,B3,$0,3/16/10
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6464,64, ,B1,310 BAY 20TH STREET                      ,            ,11214,2,0,2,"1,800","2,052",1940, 	1 ,B1,"$690,000",3/16/10
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6464,106, ,B3,301 BAY 20TH   STREET                    ,            ,11214,2,0,2,"2,127","1,561",1945, 	1 ,B3,$0,12/22/10
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6464,135, ,B9,237 BAY 20TH   STREET                    ,            ,11214,2,0,2,"1,933","1,578",1940, 	1 ,B9,"$595,000",5/26/10
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6464,142, ,B9,8830 19TH   AVENUE                       ,            ,11214,2,0,2,"1,933","1,491",1940, 	1 ,B9,$0,8/20/10
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6464,152, ,B3,88-58 19TH AVENUE                        ,            ,11214,2,0,2,"2,127","1,687",1940, 	1 ,B3,$0,12/14/10
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6464,154, ,B3,8862 19TH   AVENUE                       ,            ,11214,2,0,2,"2,127","1,928",1940, 	1 ,B3,"$450,000",4/30/10
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6464,185, ,B9,1357 SHORE PARKWAY                       ,            ,11214,2,0,2,"2,142","1,720",1940, 	1 ,B9,"$650,000",4/22/10
3,BATH BEACH               ,02  TWO FAMILY HOMES                        ,1,6465,12, ,B9,256 BAY 22ND   STREET                    ,            ,11214,2,0,2,"2,127","1,652",1940, 	1 ,B9,"$642,800",6/24/10
