BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE,SALE DATE
2,BATHGATE                 ,01  ONE FAMILY HOMES                        ,1,3035,52, ,A1,461 EAST 178 STREET                      ,            ,10457,1,0,1,"1,782","1,548",1899, 	1 ,A1,"$285,500",3/22/05
2,BATHGATE                 ,01  ONE FAMILY HOMES                        ,1,3039,28, ,A1,2329 WASHINGTON AVENUE                   ,            ,10458,1,0,1,"1,103","1,290",1910, 	1 ,A1,"$360,000",8/10/05
2,BATHGATE                 ,01  ONE FAMILY HOMES                        ,1,3039,28, ,A1,2329 WASHINGTON AVENUE                   ,            ,10458,1,0,1,"1,103","1,290",1910, 	1 ,A1,"$145,500",4/6/05
2,BATHGATE                 ,01  ONE FAMILY HOMES                        ,1,3039,29, ,A9,2327 WASHINGTON AVENUE                   ,            ,10458,1,0,1,"1,095","1,260",1910, 	1 ,A9,"$360,000",12/7/05
2,BATHGATE                 ,01  ONE FAMILY HOMES                        ,1,3043,55, ,A1,1948 BATHGATE AVENUE                     ,            ,10457,1,0,1,"2,356","2,047",1901, 	1 ,A1,$0,8/29/05
2,BATHGATE                 ,01  ONE FAMILY HOMES                        ,1,3046,27, ,A1,2090 WASHINGTON AVENUE                   ,            ,10457,1,0,1,"2,356","2,213",1901, 	1 ,A1,"$345,000",8/23/05
2,BATHGATE                 ,01  ONE FAMILY HOMES                        ,1,3046,27, ,A1,2090 WASHINGTON AVENUE                   ,            ,10457,1,0,1,"2,356","2,213",1901, 	1 ,A1,$0,1/20/05
2,BATHGATE                 ,01  ONE FAMILY HOMES                        ,1,3048,18, ,A9,2184 BATHGATE AVENUE                     ,            ,10457,1,0,1,"1,768","1,236",1930, 	1 ,A9,"$260,000",4/22/05
2,BATHGATE                 ,01  ONE FAMILY HOMES                        ,1,3048,19, ,A5,2186 BATHGATE AVENUE                     ,            ,10457,1,0,1,"1,768","1,188",1901, 	1 ,A5,"$270,000",5/31/05
2,BATHGATE                 ,01  ONE FAMILY HOMES                        ,1,3048,19, ,A5,2186 BATHGATE AVENUE                     ,            ,10457,1,0,1,"1,768","1,188",1901, 	1 ,A5,"$157,000",2/22/05
2,BATHGATE                 ,01  ONE FAMILY HOMES                        ,1,3048,28, ,A1,540 EAST 182ND STREET                    ,            ,10457,1,0,1,"1,209","1,048",1901, 	1 ,A1,"$315,000",3/30/05
2,BATHGATE                 ,01  ONE FAMILY HOMES                        ,  ,3050,72, ,  ,2273 BATHGATE AVENUE                     ,            ,10457,0,0,0,0,0,0, 	1 ,A1,"$310,000",8/31/05
2,BATHGATE                 ,01  ONE FAMILY HOMES                        ,1,3050,91, ,A9,503 EAST 182 STREET                      ,            ,10457,1,0,1,"1,960","1,705",1901, 	1 ,A9,"$300,000",11/30/05
2,BATHGATE                 ,01  ONE FAMILY HOMES                        ,1,3053,108, ,A9,2317 BASSFORD                            ,            ,10458,1,0,1,925,"1,188",1901, 	1 ,A9,$0,9/19/05
2,BATHGATE                 ,01  ONE FAMILY HOMES                        ,1,3053,108, ,A9,2317 BASSFORD AVENUE                     ,            ,10458,1,0,1,925,"1,188",1901, 	1 ,A9,$0,2/7/05
2,BATHGATE                 ,02  TWO FAMILY HOMES                        ,1,2912,142, ,B1,3817 3 AVENUE                            ,            ,10457,2,0,2,"2,000","2,400",1993, 	1 ,B1,"$450,000",11/15/05
2,BATHGATE                 ,02  TWO FAMILY HOMES                        ,1,2912,142, ,B1,3817 3 AVENUE                            ,            ,10457,2,0,2,"2,000","2,400",1993, 	1 ,B1,"$325,000",5/11/05
2,BATHGATE                 ,02  TWO FAMILY HOMES                        ,1,2912,144, ,B1,3813 THIRD AVENUE                        ,            ,10457,2,0,2,"2,000","2,400",1993, 	1 ,B1,"$370,000",2/3/05
2,BATHGATE                 ,02  TWO FAMILY HOMES                        ,1,2927,119, ,B1,1497 CROTONA PLACE                       ,            ,10456,2,0,2,"1,900","2,394",1994, 	1 ,B1,$0,10/21/05
2,BATHGATE                 ,02  TWO FAMILY HOMES                        ,1,2927,129, ,B1,1469 CROTONA PLACE                       ,            ,10456,2,0,2,"1,900","2,394",1994, 	1 ,B1,$0,2/8/05
2,BATHGATE                 ,02  TWO FAMILY HOMES                        ,1,2929,137, ,B1,541 CLAREMONT PARKWAY                    ,            ,10457,2,0,2,"3,664","2,394",1995, 	1 ,B1,"$400,000",10/7/05
2,BATHGATE                 ,02  TWO FAMILY HOMES                        ,1,3029,32, ,B2,410 EAST 180TH STREET                    ,            ,10457,2,0,2,"2,046","2,136",1899, 	1 ,B2,$10,6/24/05
2,BATHGATE                 ,02  TWO FAMILY HOMES                        ,1,3029,32, ,B2,410 EAST 180 STREET                      ,            ,10457,2,0,2,"2,046","2,136",1899, 	1 ,B2,"$225,000",6/23/05
2,BATHGATE                 ,02  TWO FAMILY HOMES                        ,1,3029,33, ,B2,412 EAST 180 STREET                      ,            ,10457,2,0,2,"2,046","2,112",1899, 	1 ,B2,"$392,500",5/25/05
2,BATHGATE                 ,02  TWO FAMILY HOMES                        ,1,3030,71, ,B2,4443 PARK AVENUE                         ,            ,10457,2,0,2,"2,352","1,632",1899, 	1 ,B2,"$425,000",12/15/05
2,BATHGATE                 ,02  TWO FAMILY HOMES                        ,1,3030,76, ,B2,4435 PARK AVENUE                         ,            ,10457,2,0,2,"2,444","2,125",1899, 	1 ,B2,"$402,800",8/4/05
2,BATHGATE                 ,02  TWO FAMILY HOMES                        ,1,3030,149, ,S2,2260 WEBSTER AVENUE                      ,            ,10457,2,1,3,"1,620","3,240",1931, 	1 ,S2,"$405,000",7/22/05
2,BATHGATE                 ,02  TWO FAMILY HOMES                        ,1,3030,203, ,B3,4461 PARK AVE                            ,            ,10457,2,0,2,"1,592","1,860",1899, 	1 ,B3,"$450,000",8/3/05
2,BATHGATE                 ,02  TWO FAMILY HOMES                        ,1,3030,203, ,B3,4461 PARK AVE                            ,            ,10457,2,0,2,"1,592","1,860",1899, 	1 ,B3,$0,8/3/05
2,BATHGATE                 ,02  TWO FAMILY HOMES                        ,1,3035,46, ,S2,1967 WASHINGTON AVENUE                   ,            ,10457,2,1,3,"2,728","2,826",1899, 	1 ,S2,"$425,000",3/31/05
2,BATHGATE                 ,02  TWO FAMILY HOMES                        ,1,3035,128, ,B1,458 EAST 179 STREET                      ,            ,10457,2,0,2,"1,790","2,340",1998, 	1 ,B1,"$397,000",4/29/05
2,BATHGATE                 ,02  TWO FAMILY HOMES                        ,1,3035,131, ,B1,464 EAST 179 STREET                      ,            ,10457,2,0,2,"1,790","2,340",1998, 	1 ,B1,$0,12/17/05
2,BATHGATE                 ,02  TWO FAMILY HOMES                        ,1,3035,134, ,B1,1995 WASHINGTON AVENUE                   ,            ,10457,2,0,2,"2,910","2,340",1998, 	1 ,B1,$0,3/14/05
2,BATHGATE                 ,02  TWO FAMILY HOMES                        ,1,3036,33, ,B3,2091 WASHINGTON AVENUE                   ,            ,10457,2,0,2,"2,022","3,854",1899, 	1 ,B3,"$400,000",10/3/05
2,BATHGATE                 ,02  TWO FAMILY HOMES                        ,1B,3036,35, ,V0,2087 WASHINGTON AVE                      ,            ,10457,0,0,0,"2,099",0,0, 	1 ,B3,"$365,000",5/5/05
2,BATHGATE                 ,02  TWO FAMILY HOMES                        ,1,3037,69, ,S2,2195 WASHINGTON AVE                      ,            ,10457,2,1,3,"1,700","3,900",1925, 	1 ,S2,"$328,000",11/22/05
2,BATHGATE                 ,02  TWO FAMILY HOMES                        ,1,3037,69, ,S2,2195 WASHINGTON AVE                      ,            ,10457,2,1,3,"1,700","3,900",1925, 	1 ,S2,$0,11/22/05
2,BATHGATE                 ,02  TWO FAMILY HOMES                        ,1,3039,18, ,B3,464 EAST 185 STREET                      ,            ,10458,2,0,2,"1,800","1,944",1910, 	1 ,B3,"$370,800",4/20/05
2,BATHGATE                 ,02  TWO FAMILY HOMES                        ,1,3041,10, ,B2,450 CYRUS PLACE                          ,            ,10458,2,0,2,"2,500","1,960",1910, 	1 ,B2,"$400,000",3/31/05
2,BATHGATE                 ,02  TWO FAMILY HOMES                        ,1,3045,4, ,B1,2034 BATHGATE AVENUE                     ,            ,10457,2,0,2,"1,575","1,710",1998, 	1 ,B1,"$30,000",6/23/05
2,BATHGATE                 ,02  TWO FAMILY HOMES                        ,1,3046,12, ,B9,2044 WASHINGTON AVENUE                   ,            ,10457,2,0,2,"1,625","1,804",1899, 	1 ,B9,"$390,390",11/8/05
2,BATHGATE                 ,02  TWO FAMILY HOMES                        ,1,3046,12, ,B9,2044 WASHINGTON AVENUE                   ,            ,10457,2,0,2,"1,625","1,804",1899, 	1 ,B9,"$324,954",1/3/05
2,BATHGATE                 ,02  TWO FAMILY HOMES                        ,1,3046,41, ,B2,2071 BATHGATE AVENUE                     ,            ,10457,2,0,2,"1,957","1,590",1899, 	1 ,B2,$0,12/12/05
2,BATHGATE                 ,02  TWO FAMILY HOMES                        ,1,3050,65, ,B2,508 EAST 183RD                           ,            ,10458,2,0,2,"1,316","2,816",1901, 	1 ,S2,"$349,000",2/7/05
2,BATHGATE                 ,02  TWO FAMILY HOMES                        ,  ,3050,73, ,  ,2271 BATHGATE AVENUE                     ,            ,10457,0,0,0,0,0,0, 	1 ,B2,"$525,000",8/31/05
2,BATHGATE                 ,02  TWO FAMILY HOMES                        ,1,3050,85, ,B1,2241 BATHGATE AVENUE                     ,            ,10457,2,0,2,"1,562","3,382",2004, 	1 ,B1,"$475,000",5/31/05
2,BATHGATE                 ,02  TWO FAMILY HOMES                        ,1,3050,93, ,B2,2238 BASSFORD AVENUE                     ,            ,10457,2,0,2,"1,301","2,300",1901, 	1 ,B2,"$400,000",3/22/05
2,BATHGATE                 ,02  TWO FAMILY HOMES                        ,1,3050,96, ,B2,2244 BASSFORD AVENUE                     ,            ,10457,2,0,2,"1,450","3,549",1901, 	1 ,B2,"$360,000",4/11/05
2,BATHGATE                 ,02  TWO FAMILY HOMES                        ,1,3053,5, ,B9,509 EAST 183 STREET                      ,            ,10458,2,0,2,"1,420","1,870",1901, 	1 ,B9,"$381,856",10/5/05
2,BATHGATE                 ,02  TWO FAMILY HOMES                        ,1,3053,7, ,B2,2306 BASSFORD AVENUE                     ,            ,10458,2,0,2,"2,085","3,374",1901, 	1 ,B2,"$415,000",5/26/05
2,BATHGATE                 ,02  TWO FAMILY HOMES                        ,1,3053,7, ,B2,2306 BASSFORD AVENUE                     ,            ,10458,2,0,2,"2,085","3,374",1901, 	1 ,B2,"$290,000",2/25/05
2,BATHGATE                 ,02  TWO FAMILY HOMES                        ,1,3053,15, ,B2,2305 BATHGATE AVENUE                     ,            ,10458,2,0,2,"2,358","2,652",1901, 	1 ,B2,"$445,000",12/2/05
2,BATHGATE                 ,02  TWO FAMILY HOMES                        ,1,3053,109, ,B3,2315 BASSFORD AVENUE                     ,            ,10458,2,0,2,"1,202","2,949",1901, 	1 ,B3,"$200,000",10/5/05
2,BATHGATE                 ,03  THREE FAMILY HOMES                      ,1,2903,105, ,C0,3814 PARK AVENUE                         ,            ,10457,3,0,3,"4,310","4,536",2003, 	1 ,C0,"$432,433",4/22/05
2,BATHGATE                 ,03  THREE FAMILY HOMES                      ,1,2903,106, ,C0,3818 PARK AVENUE                         ,            ,10457,3,0,3,"3,090","4,536",2003, 	1 ,C0,"$426,433",1/28/05
2,BATHGATE                 ,03  THREE FAMILY HOMES                      ,1,2903,107, ,C0,3820 PARK AVENUE                         ,            ,10457,3,0,3,"4,306","4,536",2003, 	1 ,C0,"$432,433",1/28/05
2,BATHGATE                 ,03  THREE FAMILY HOMES                      ,1,2903,131, ,C0,1521 WASHINGTON AVENUE                   ,            ,10457,3,0,3,"5,102","4,536",2003, 	1 ,C0,"$432,433",1/5/05
2,BATHGATE                 ,03  THREE FAMILY HOMES                      ,1,2929,170, ,C0,1699A FULTON AVENUE                      ,            ,10457,3,0,3,"2,360","4,536",2003, 	1 ,C0,"$426,433",1/7/05
2,BATHGATE                 ,03  THREE FAMILY HOMES                      ,1,2929,171, ,C0,1699 FULTON AVENUE                       ,            ,10457,3,0,3,"2,409","4,536",2003, 	1 ,C0,"$426,433",3/16/05
2,BATHGATE                 ,03  THREE FAMILY HOMES                      ,1,2929,172, ,C0,1697 FULTON AVENUE                       ,            ,10457,3,0,3,"2,483","4,722",2003, 	1 ,C0,"$432,433",1/7/05
2,BATHGATE                 ,03  THREE FAMILY HOMES                      ,1,3039,68, ,C0,459 EAST 185 STREET                      ,            ,10458,3,0,3,"1,650","2,664",1910, 	1 ,C0,"$475,000",9/26/05
2,BATHGATE                 ,03  THREE FAMILY HOMES                      ,1,3041,6, ,C0,4684 PARK AVENUE                         ,            ,10458,3,0,3,"1,404","4,500",2004, 	1 ,C0,"$520,000",6/29/05
2,BATHGATE                 ,03  THREE FAMILY HOMES                      ,1,3041,6, ,C0,4686 PARK AVENUE                         ,            ,10458,3,0,3,"1,404","4,500",2004, 	1 ,C0,"$530,000",6/29/05
2,BATHGATE                 ,03  THREE FAMILY HOMES                      ,1,3041,8, ,C0,446 CYRUS PLACE                          ,            ,10458,3,0,3,"2,320","2,008",1910, 	1 ,C0,"$420,000",12/28/05
2,BATHGATE                 ,03  THREE FAMILY HOMES                      ,1,3041,8, ,C0,446 CYRUS PLACE                          ,            ,10458,3,0,3,"2,320","2,008",1910, 	1 ,C0,"$315,000",10/26/05
2,BATHGATE                 ,03  THREE FAMILY HOMES                      ,1,3044,51, ,C0,1964 BATHGATE AVENUE                     ,            ,10457,3,0,3,"2,880","3,132",1910, 	1 ,C0,"$477,000",5/18/05
2,BATHGATE                 ,03  THREE FAMILY HOMES                      ,1,3048,2, ,C0,2158 BATHGATE AVENUE                     ,            ,10457,3,0,3,"2,633","1,956",1901, 	1 ,C0,$0,11/23/05
2,BATHGATE                 ,03  THREE FAMILY HOMES                      ,1,3048,4, ,C0,2162 BATHGATE AVENUE                     ,            ,10457,3,0,3,"2,634","2,573",1901, 	1 ,C0,$0,2/11/05
2,BATHGATE                 ,03  THREE FAMILY HOMES                      ,1,3050,5, ,C0,2194 WASHINGTON AVENUE                   ,            ,10457,3,0,3,"1,331","2,244",1901, 	1 ,C0,"$10,000",12/12/05
2,BATHGATE                 ,03  THREE FAMILY HOMES                      ,1,3050,92, ,C0,501 EAST 182 STREET                      ,            ,10457,3,0,3,"1,895","2,679",1901, 	1 ,C0,$0,9/26/05
2,BATHGATE                 ,03  THREE FAMILY HOMES                      ,1,3050,137, ,C0,2239 BATHGATE AVENUE                     ,            ,10457,3,0,3,"1,562","3,168",1901, 	1 ,C0,"$442,900",4/1/05
2,BATHGATE                 ,03  THREE FAMILY HOMES                      ,1,3053,115, ,C0,2302 BASSFORD AVENUE                     ,            ,10458,3,0,3,"2,263","2,970",1901, 	1 ,C0,"$448,050",10/31/05
2,BATHGATE                 ,05  TAX CLASS 1 VACANT LAND                 ,  ,3031,20, ,  ,WEBSTER AVENUE                           ,            ,10458,0,0,0,0,0,0, 	1 ,V0,"$21,622",6/30/05
2,BATHGATE                 ,05  TAX CLASS 1 VACANT LAND                 ,  ,3031,20, ,  ,WEBSTER AVENUE                           ,            ,10458,0,0,0,0,0,0, 	1 ,V0,"$18,574",3/31/05
2,BATHGATE                 ,05  TAX CLASS 1 VACANT LAND                 ,  ,3037,102, ,  ,2131 WASHINGTON AVENUE                   ,            ,10457,0,0,0,0,0,0, 	1 ,V0,$0,12/19/05
2,BATHGATE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,3050,30, ,V0,2259 BASSFORD AVENUE                     ,            ,10457,0,0,0,986,0,0, 	1 ,V0,"$30,000",4/20/05
2,BATHGATE                 ,05  TAX CLASS 1 VACANT LAND                 ,  ,3050,74, ,  ,2269 BATHGATE AVENUE                     ,            ,10457,0,0,0,0,0,0, 	1 ,V0,$0,8/31/05
2,BATHGATE                 ,05  TAX CLASS 1 VACANT LAND                 ,  ,3050,74, ,  ,2269 BATHGATE AVENUE                     ,            ,10457,0,0,0,0,0,0, 	1 ,V0,"$280,000",2/11/05
2,BATHGATE                 ,06  TAX CLASS 1 - OTHER                     ,  ,3037,100, ,  ,2135 WASHINGTON AVENUE                   ,            ,10457,0,0,0,0,0,0, 	1 ,G0,"$980,000",12/19/05
2,BATHGATE                 ,06  TAX CLASS 1 - OTHER                     ,  ,3046,43, ,  ,2067 BATHGATE AVENUE                     ,            ,10457,0,0,0,0,0,0, 	1 ,G0,"$218,063",5/6/05
2,BATHGATE                 ,06  TAX CLASS 1 - OTHER                     ,  ,3046,43, ,  ,2067 BATHGATE AVENUE                     ,            ,10457,0,0,0,0,0,0, 	1 ,G0,"$159,000",4/15/05
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2B,2899,44, ,C1,404 EAST 175 STREET                      ,            ,10457,8,0,8,"1,981","6,032",1931, 	2 ,C1,"$710,000",6/17/05
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2B,2924,6, ,C1,1874 BATHGATE AVENUE                     ,            ,10457,7,0,7,"1,628","5,184",1931, 	2 ,C1,"$550,000",9/8/05
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2,2927,14, ,C7,3782 3 AVENUE                            ,            ,10456,12,2,14,"2,500","9,419",1931, 	2 ,C7,$0,2/23/05
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2B,3031,39, ,C1,2384 WEBSTER AVENUE                      ,            ,10458,8,0,8,"3,600","8,580",1909, 	2 ,C1,"$525,000",8/31/05
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2,3031,47, ,C1,416 EAST 187 STREET                      ,            ,10458,12,0,12,"3,577","8,490",1909, 	2 ,C1,"$610,000",5/4/05
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2B,3032,54, ,C1,4683 PARK AVENUE                         ,            ,10458,8,0,8,"4,025","9,600",1910, 	2 ,C1,"$490,000",10/24/05
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2,3035,21, ,C7,4298 PARK AVENUE                         ,            ,10457,20,1,21,"4,250","17,760",1910, 	2 ,C7,"$1,630,819",3/16/05
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,4,3037,65, ,V1,452 EAST 182 STREET                      ,            ,10457,0,0,0,"4,000",0,0, 	2 ,C3,$0,5/24/05
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2A,3037,99, ,C3,2137 WASHINGTON AVENUE                   ,            ,10457,4,0,4,"2,719","3,348",1901, 	2 ,C3,"$448,500",6/28/05
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2,3038,55, ,C1,450 EAST 184 STREET                      ,            ,10458,47,0,47,"10,000","40,715",1926, 	2 ,C1,$0,2/24/05
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2,3041,34, ,C1,443 CYRUS PLACE                          ,            ,10458,16,0,16,"3,030","13,500",1910, 	2 ,C1,"$1,215,191",3/16/05
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2,3041,43, ,C1,4726 PARK AVENUE                         ,            ,10458,21,0,21,"4,200","19,480",1914, 	2 ,C1,"$1,518,990",3/16/05
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2B,3050,101, ,C1,2252 BASSFORD AVENUE                     ,            ,10457,8,0,8,"2,692","8,820",1910, 	2 ,C1,"$1,050,000",6/23/05
2,BATHGATE                 ,08  RENTALS - ELEVATOR APARTMENTS           ,2,3031,21, ,D7,2342 WEBSTER AVENUE                      ,            ,10458,63,1,64,"17,366","70,808",2005, 	2 ,D7,"$641,500",6/30/05
2,BATHGATE                 ,08  RENTALS - ELEVATOR APARTMENTS           ,  ,3031,22, ,  ,2346 WEBSTER AVENUE                      ,            ,10458,0,0,0,0,0,0, 	2 ,D7,$0,6/30/05
2,BATHGATE                 ,08  RENTALS - ELEVATOR APARTMENTS           ,  ,3031,23, ,  ,2350 WEBSTER AVENUE                      ,            ,10458,0,0,0,0,0,0, 	2 ,D7,$0,6/30/05
2,BATHGATE                 ,08  RENTALS - ELEVATOR APARTMENTS           ,  ,3031,25, ,  ,2354 WEBSTER AVENUE                      ,            ,10458,0,0,0,0,0,0, 	2 ,D7,$0,6/30/05
2,BATHGATE                 ,10  COOPS - ELEVATOR APARTMENTS             ,2,3035,48, ,D4,"463 EAST 178, 2C                         ",            ,10457,0,0,0,0,0,1935, 	2 ,D4,"$22,000",6/16/05
2,BATHGATE                 ,10  COOPS - ELEVATOR APARTMENTS             ,2,3044,40, ,D4,"495 EAST 178 STREET, 1-D                 ",            ,10457,0,0,0,0,0,1941, 	2 ,D4,"$18,688",6/7/05
2,BATHGATE                 ,14  RENTALS - 4-10 UNIT                     ,2A,3030,154, ,S4,2272 WEBSTER AVENUE                      ,            ,10457,4,1,5,"2,094","3,640",1903, 	2 ,S4,$0,9/23/05
2,BATHGATE                 ,14  RENTALS - 4-10 UNIT                     ,2A,3048,52, ,S4,4413 3 AVENUE                            ,            ,10457,4,1,5,"2,500","6,000",1931, 	2 ,S4,"$535,000",6/17/05
2,BATHGATE                 ,14  RENTALS - 4-10 UNIT                     ,1,3052,37, ,S2,4555-57 THIRD AVENUE                     ,            ,10458,2,1,3,885,"2,655",1931, 	2 ,S4,"$225,400",4/20/05
2,BATHGATE                 ,22  STORE BUILDINGS                         ,4,2900,10, ,K1,1834 WEBSTER AVENUE                      ,            ,10457,0,1,1,"5,740","11,480",1988, 	4 ,K1,"$1,000,000",9/28/05
2,BATHGATE                 ,22  STORE BUILDINGS                         ,4,2918,16, ,K2,478 EAST TREMONT AVENUE                  ,            ,10457,0,9,9,"15,188","27,524",1920, 	4 ,K2,"$4,300,000",11/9/05
2,BATHGATE                 ,22  STORE BUILDINGS                         ,4,3030,152, ,K1,2268 WEBSTER AVENUE                      ,            ,10457,0,1,1,"4,260","3,820",1931, 	4 ,K1,$0,5/16/05
2,BATHGATE                 ,22  STORE BUILDINGS                         ,4,3032,29, ,K1,2472 WEBSTER AVENUE                      ,            ,10458,0,1,1,"1,546",750,1931, 	4 ,K1,"$335,000",1/18/05
2,BATHGATE                 ,22  STORE BUILDINGS                         ,4,3034,46, ,K9,469 EAST TREMONT AVE                     ,            ,10457,0,6,6,"3,035","6,749",1931, 	4 ,K9,"$540,000",7/20/05
2,BATHGATE                 ,22  STORE BUILDINGS                         ,4,3048,54, ,V1,4409 3RD AVENUE                          ,            ,10457,0,0,0,"3,150",0,0, 	4 ,K4,"$335,000",11/8/05
2,BATHGATE                 ,22  STORE BUILDINGS                         ,4,3050,61, ,K4,500 EAST 183 STREET                      ,            ,10458,4,3,7,"5,489","7,057",1900, 	4 ,K4,"$570,000",6/17/05
2,BATHGATE                 ,27  FACTORIES                               ,4,2899,58, ,E7,4077 PARK AVENUE                         ,            ,10457,0,7,7,"9,180","48,000",1931, 	4 ,F9,"$8,100,000",9/30/05
2,BATHGATE                 ,27  FACTORIES                               ,4,2917,11, ,F9,1840 WASHINGTON AVENUE                   ,            ,10457,0,5,5,"6,849","12,119",1931, 	4 ,F9,$0,9/9/05
2,BATHGATE                 ,27  FACTORIES                               ,4,2917,11, ,F9,1840 WASHINGTON AVENUE                   ,            ,10457,0,5,5,"6,849","12,119",1931, 	4 ,F9,$0,9/9/05
2,BATHGATE                 ,27  FACTORIES                               ,4,2917,34, ,E9,1833 BATHGATE AVENUE                     ,            ,10457,0,1,1,"3,091","3,091",1925, 	4 ,F9,$0,6/7/05
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,4,2900,4, ,G9,1818 WEBSTER AVENUE                      ,            ,10457,0,3,3,"22,184","21,000",1925, 	4 ,G9,"$2,500,000",4/4/05
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,4,2900,7, ,G2,1828 WEBSTER AVENUE                      ,            ,10457,0,1,1,"8,870","8,870",1925, 	4 ,G2,"$1,000,000",9/28/05
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,4,2907,22, ,Z9,4086 PARK AVENUE                         ,            ,10457,0,0,0,830,0,1920, 	4 ,G6,"$15,000",3/16/05
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,4,2927,15, ,G7,3 AVENUE                                 ,            ,10456,0,0,0,"2,500",0,0, 	4 ,G7,$0,2/23/05
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,4,3032,27, ,G7,2470 WEBSTER AVENUE                      ,            ,10458,0,0,0,"2,053",0,0, 	4 ,G7,$0,1/18/05
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,4,3035,55, ,G7,EAST 178 STREET                          ,            ,10457,0,0,0,"5,400",0,0, 	4 ,G7,$0,6/1/05
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,4,3035,55, ,G7,EAST 178 STREET                          ,            ,10457,0,0,0,"5,400",0,0, 	4 ,G7,$0,1/14/05
