BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE,SALE DATE
2,BATHGATE                 ,02  TWO FAMILY HOMES                        ,1,2929,135, ,B1,545 CLAREMONT PARKWAY                    ,            ,10457,2,0,2,"2,332","2,394",1995, 	1 ,B1,"$280,000",2/25/03
2,BATHGATE                 ,02  TWO FAMILY HOMES                        ,1,3029,33, ,B2,412 EAST 180 STREET                      ,            ,10457,2,0,2,"2,046","2,112",1899, 	1 ,B2,"$290,000",4/2/03
2,BATHGATE                 ,02  TWO FAMILY HOMES                        ,1,3029,33, ,B2,412 EAST 180 STREET                      ,            ,10457,2,0,2,"2,046","2,112",1899, 	1 ,B2,"$150,000",1/21/03
2,BATHGATE                 ,02  TWO FAMILY HOMES                        ,1,3029,66, ,B2,417 EAST 179 STREET                      ,            ,10457,2,0,2,"2,945","1,398",1910, 	1 ,B2,"$300,000",5/27/03
2,BATHGATE                 ,02  TWO FAMILY HOMES                        ,1,3029,66, ,B2,417 EAST 179 STREET                      ,            ,10457,2,0,2,"2,945","1,398",1910, 	1 ,B2,"$220,000",3/24/03
2,BATHGATE                 ,02  TWO FAMILY HOMES                        ,1,3030,61, ,B3,4467 PARK AVENUE                         ,            ,10457,2,0,2,"1,556","1,494",1899, 	1 ,B3,"$247,000",6/30/03
2,BATHGATE                 ,02  TWO FAMILY HOMES                        ,1,3030,61, ,B3,4467 PARK AVENUE                         ,            ,10457,2,0,2,"1,556","1,494",1899, 	1 ,B3,"$175,000",3/20/03
2,BATHGATE                 ,02  TWO FAMILY HOMES                        ,1,3030,77, ,B2,4433 PARK AVENUE                         ,            ,10457,2,0,2,"2,925","2,205",1899, 	1 ,B2,$0,4/26/03
2,BATHGATE                 ,02  TWO FAMILY HOMES                        ,1,3030,151, ,S2,2264 WEBSTER AVENUE                      ,            ,10457,2,1,3,"1,620","3,240",1931, 	1 ,S2,"$335,000",9/4/03
2,BATHGATE                 ,02  TWO FAMILY HOMES                        ,1,3035,129, ,B1,460 EAST 179 STREET                      ,            ,10457,2,0,2,"1,790","2,340",1998, 	1 ,B1,"$328,500",6/13/03
2,BATHGATE                 ,02  TWO FAMILY HOMES                        ,1,3035,129, ,B1,460 EAST 179 STREET                      ,            ,10457,2,0,2,"1,790","2,340",1998, 	1 ,B1,"$243,000",1/27/03
2,BATHGATE                 ,02  TWO FAMILY HOMES                        ,1,3036,65, ,B1,455 EAST 179 STREET                      ,            ,10457,2,0,2,"2,033","2,340",1998, 	1 ,B1,$0,7/25/03
2,BATHGATE                 ,02  TWO FAMILY HOMES                        ,1,3036,140, ,B1,2063 WASHINGTON AVENUE                   ,            ,10457,2,0,2,"3,346","3,462",1997, 	1 ,B1,$0,7/17/03
2,BATHGATE                 ,02  TWO FAMILY HOMES                        ,1,3037,6, ,B2,4392 PARK AVENUE                         ,            ,10457,2,0,2,"2,275","3,240",1899, 	1 ,B2,"$290,000",1/16/03
2,BATHGATE                 ,02  TWO FAMILY HOMES                        ,1,3037,47, ,B2,4440 PARK AVENUE                         ,            ,10457,2,0,2,"2,550","1,662",1899, 	1 ,B2,"$278,100",10/3/03
2,BATHGATE                 ,02  TWO FAMILY HOMES                        ,1,3037,69, ,S2,2195 WASHINGTON AVENUE                   ,            ,10457,2,1,3,"1,700","3,900",1925, 	1 ,S2,$0,11/13/03
2,BATHGATE                 ,02  TWO FAMILY HOMES                        ,  ,3038,33, ,  ,2269 WASHINGTON AVENUE                   ,            ,10457,0,0,0,0,0,0, 	1 ,B2,"$50,000",10/22/03
2,BATHGATE                 ,02  TWO FAMILY HOMES                        ,1,3039,13, ,C0,456 EAST 185 STREET                      ,            ,10458,3,0,3,"1,650","2,016",1910, 	1 ,B2,"$317,000",8/29/03
2,BATHGATE                 ,02  TWO FAMILY HOMES                        ,1,3039,13, ,C0,456 EAST 185 STREET                      ,            ,10458,3,0,3,"1,650","2,016",1910, 	1 ,B2,"$169,705",6/4/03
2,BATHGATE                 ,02  TWO FAMILY HOMES                        ,1,3039,46, ,B1,448 EAST 186 STREET                      ,            ,10458,2,0,2,"2,000","2,060",1901, 	1 ,B1,"$245,000",12/15/03
2,BATHGATE                 ,02  TWO FAMILY HOMES                        ,1,3039,46, ,B1,448 EAST 186 STREET                      ,            ,10458,2,0,2,"2,000","2,060",1901, 	1 ,B1,"$195,000",12/15/03
2,BATHGATE                 ,02  TWO FAMILY HOMES                        ,1,3039,71, ,B1,451 EAST 185 STREET                      ,            ,10458,2,0,2,"2,000","2,400",1997, 	1 ,B1,$0,2/27/03
2,BATHGATE                 ,02  TWO FAMILY HOMES                        ,1,3039,156, ,B1,470 EAST 186 STREET                      ,            ,10458,2,0,2,"2,000","2,400",1997, 	1 ,B1,$0,2/13/03
2,BATHGATE                 ,02  TWO FAMILY HOMES                        ,1,3040,5, ,S2,4656 PARK AVENUE                         ,            ,10458,2,1,3,"5,000","5,881",1910, 	1 ,S2,$0,8/18/03
2,BATHGATE                 ,02  TWO FAMILY HOMES                        ,1,3040,15, ,B2,462 EAST 187 STREET                      ,            ,10458,2,0,2,"1,642","1,820",1910, 	1 ,B2,$0,7/1/03
2,BATHGATE                 ,02  TWO FAMILY HOMES                        ,1,3041,10, ,B2,450 CYRUS PLACE                          ,            ,10458,2,0,2,"2,500","1,960",1910, 	1 ,B2,"$294,500",11/18/03
2,BATHGATE                 ,02  TWO FAMILY HOMES                        ,1,3044,167, ,B1,2008 BATHGATE AVENUE                     ,            ,10457,2,0,2,"2,520","2,340",1998, 	1 ,B1,"$300,000",10/30/03
2,BATHGATE                 ,02  TWO FAMILY HOMES                        ,1,3046,11, ,B9,2042 WASHINGTON AVENUE                   ,            ,10457,2,0,2,"1,497","1,566",1899, 	1 ,B9,$0,6/25/03
2,BATHGATE                 ,02  TWO FAMILY HOMES                        ,1,3048,23, ,B3,2194 BATHGATE AVENUE                     ,            ,10457,2,0,2,"1,712","1,580",1901, 	1 ,B3,"$285,000",5/2/03
2,BATHGATE                 ,02  TWO FAMILY HOMES                        ,1,3050,2, ,B2,2188 WASHINGTON AVENUE                   ,            ,10457,2,0,2,"1,345","2,346",1901, 	1 ,B2,"$320,000",7/24/03
2,BATHGATE                 ,02  TWO FAMILY HOMES                        ,1,3050,40, ,B2,493 FLETCHER PLACE                       ,            ,10457,2,0,2,"1,637","1,972",1901, 	1 ,B2,"$290,000",12/5/03
2,BATHGATE                 ,02  TWO FAMILY HOMES                        ,1,3050,82, ,B2,2253 BATHGATE AVENUE                     ,            ,10457,2,0,2,"3,888","2,691",1901, 	1 ,B2,"$345,000",12/18/03
2,BATHGATE                 ,02  TWO FAMILY HOMES                        ,1,3050,82, ,B2,2253 BATHGATE AVENUE                     ,            ,10457,2,0,2,"3,888","2,691",1901, 	1 ,B2,"$122,000",8/4/03
2,BATHGATE                 ,02  TWO FAMILY HOMES                        ,1,3050,94, ,B2,2240 BASSFORD AVENUE                     ,            ,10457,2,0,2,"1,300","2,300",1901, 	1 ,B2,"$356,500",12/19/03
2,BATHGATE                 ,02  TWO FAMILY HOMES                        ,1,3050,94, ,B2,2240 BASSFORD AVENUE                     ,            ,10457,2,0,2,"1,300","2,300",1901, 	1 ,B2,"$325,000",6/27/03
2,BATHGATE                 ,02  TWO FAMILY HOMES                        ,1,3050,94, ,B2,2240 BASSFORD AVENUE                     ,            ,10457,2,0,2,"1,300","2,300",1901, 	1 ,B2,$0,6/27/03
2,BATHGATE                 ,02  TWO FAMILY HOMES                        ,1,3050,96, ,B2,2244 BASSFORD AVENUE                     ,            ,10457,2,0,2,"1,450","3,549",1901, 	1 ,B2,"$295,000",1/31/03
2,BATHGATE                 ,02  TWO FAMILY HOMES                        ,1,3052,23, ,S2,545 EAST 183 STREET                      ,            ,10458,2,1,3,"2,000","4,200",1931, 	1 ,S2,"$325,000",10/16/03
2,BATHGATE                 ,03  THREE FAMILY HOMES                      ,1,3030,168, ,C0,4509 PARK AVENUE                         ,            ,10457,3,0,3,"3,924","3,900",1901, 	1 ,C0,"$315,000",6/27/03
2,BATHGATE                 ,03  THREE FAMILY HOMES                      ,1,3037,66, ,C0,456 EAST 182 STREET                      ,            ,10457,3,0,3,"2,000","3,744",1899, 	1 ,C0,"$235,013",8/1/03
2,BATHGATE                 ,03  THREE FAMILY HOMES                      ,1,3039,15, ,C0,462 EAST 185 STREET                      ,            ,10458,3,0,3,"4,600","2,652",1931, 	1 ,C0,"$300,000",1/29/03
2,BATHGATE                 ,03  THREE FAMILY HOMES                      ,1,3041,8, ,C0,446 CYRUS PLACE                          ,            ,10458,3,0,3,"2,320","2,008",1910, 	1 ,C0,$100,11/15/03
2,BATHGATE                 ,03  THREE FAMILY HOMES                      ,1,3041,11, ,C0,452 CYRUS PLACE                          ,            ,10458,3,0,3,"3,742","2,280",1910, 	1 ,C0,$0,5/28/03
2,BATHGATE                 ,03  THREE FAMILY HOMES                      ,1,3041,11, ,C0,452 CYRUS PLACE                          ,            ,10458,3,0,3,"3,742","2,280",1910, 	1 ,C0,$0,2/3/03
2,BATHGATE                 ,03  THREE FAMILY HOMES                      ,1,3044,51, ,C0,1966 BATHGATE AVENUE                     ,            ,10457,3,0,3,"2,880","3,132",1910, 	1 ,C0,"$340,000",7/31/03
2,BATHGATE                 ,03  THREE FAMILY HOMES                      ,1,3048,2, ,C0,2158 BATHGATE AVENUE                     ,            ,10457,3,0,3,"2,633","1,956",1901, 	1 ,C0,"$361,101",10/9/03
2,BATHGATE                 ,03  THREE FAMILY HOMES                      ,1,3048,2, ,C0,2158 BATHGATE AVENUE                     ,            ,10457,3,0,3,"2,633","1,956",1901, 	1 ,C0,$500,4/25/03
2,BATHGATE                 ,03  THREE FAMILY HOMES                      ,2,3050,70, ,D1,2275-77 BATHGATE AVENUE                  ,            ,10457,89,0,89,"19,749","81,676",2007, 	1 ,C0,$0,7/1/03
2,BATHGATE                 ,03  THREE FAMILY HOMES                      ,1,3050,84, ,C0,2243 BATHGATE AVENUE                     ,            ,10457,3,0,3,"1,562","4,224",1901, 	1 ,C0,"$421,000",12/30/03
2,BATHGATE                 ,03  THREE FAMILY HOMES                      ,1,3050,84, ,C0,2243 BATHGATE AVENUE                     ,            ,10457,3,0,3,"1,562","4,224",1901, 	1 ,C0,"$125,000",6/2/03
2,BATHGATE                 ,03  THREE FAMILY HOMES                      ,1,3050,84, ,C0,2243 BATHGATE AVENUE                     ,            ,10457,3,0,3,"1,562","4,224",1901, 	1 ,C0,"$35,000",6/2/03
2,BATHGATE                 ,03  THREE FAMILY HOMES                      ,1,3050,92, ,C0,501 EAST 182 STREET                      ,            ,10457,3,0,3,"1,895","2,679",1901, 	1 ,C0,"$275,000",1/29/03
2,BATHGATE                 ,03  THREE FAMILY HOMES                      ,1,3050,137, ,C0,2239 BATHGATE AVENUE                     ,            ,10457,3,0,3,"1,562","3,168",1901, 	1 ,C0,"$375,000",12/10/03
2,BATHGATE                 ,05  TAX CLASS 1 VACANT LAND                 ,1,3031,45, ,B2,412 EAST 187 STREET                      ,            ,10458,2,0,2,"1,784","3,070",2004, 	1 ,V0,"$42,500",1/10/03
2,BATHGATE                 ,05  TAX CLASS 1 VACANT LAND                 ,4,3038,21, ,G7,458 EAST 183 STREET                      ,            ,10458,0,0,0,"1,485",0,0, 	1 ,V2,"$15,500",5/7/03
2,BATHGATE                 ,05  TAX CLASS 1 VACANT LAND                 ,4,3038,87, ,V1,452 EAST 183 STREET                      ,            ,10458,0,0,0,"2,500",0,0, 	1 ,V0,"$35,000",10/8/03
2,BATHGATE                 ,05  TAX CLASS 1 VACANT LAND                 ,1,3044,55, ,C0,1974 BATHGATE AVENUE                     ,            ,10457,3,0,3,"1,497","3,616",2008, 	1 ,V0,"$84,000",11/12/03
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2B,2898,29, ,C1,932 EAST 172 STREET                      ,            ,10460,10,0,10,"3,670","11,235",1931, 	2 ,C1,$0,6/18/03
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2A,2924,1, ,C4,501 EAST 176 STREET                      ,            ,10457,6,0,6,"1,831","6,468",1931, 	2 ,C4,"$300,000",3/12/03
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2B,3031,46, ,C1,414 EAST 187 STREET                      ,            ,10458,8,0,8,"3,577","8,490",1909, 	2 ,C1,"$333,000",7/7/03
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2B,3031,53, ,C1,4611 PARK AVENUE                         ,            ,10458,8,0,8,"3,732","8,976",1910, 	2 ,C1,$0,6/13/03
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2A,3037,99, ,C3,2137 WASHINGTON AVENUE                   ,            ,10457,4,0,4,"2,719","3,348",1901, 	2 ,C3,"$340,000",11/6/03
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2A,3039,67, ,C3,461 EAST 185 STREET                      ,            ,10458,4,0,4,"2,500","3,786",1910, 	2 ,C3,"$180,000",10/30/03
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2,3040,10, ,C1,452 EAST 187 STREET                      ,            ,10458,27,0,27,"5,000","22,000",1926, 	2 ,C1,"$1,079,552",10/9/03
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2A,3044,52, ,C3,1968 BATHGATE AVENUE                     ,            ,10457,4,0,4,"1,387","2,550",1931, 	2 ,C3,$0,4/28/03
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2A,3044,52, ,C3,1968 BATHGATE AVENUE                     ,            ,10457,4,0,4,"1,387","2,550",1931, 	2 ,C3,"$324,503",3/25/03
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2B,3048,20, ,C1,2190 BATHGATE AVENUE                     ,            ,10457,7,0,7,"2,417","5,400",1931, 	2 ,C1,"$360,000",11/10/03
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2,3050,16, ,C7,2260 WASHINGTON AVENUE                   ,            ,10457,20,3,23,"5,693","16,200",1927, 	2 ,C7,"$1,350,000",6/16/03
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2,3052,3, ,C1,2296 BATHGATE AVENUE                     ,            ,10458,26,0,26,"4,780","20,925",1922, 	2 ,C1,"$1,400,000",1/9/03
2,BATHGATE                 ,10  COOPS - ELEVATOR APARTMENTS             ,2,3035,48, ,D4,463 E 178TH ST                           ,            ,10457,0,0,0,0,0,1935, 	2 ,D4,$0,10/4/03
2,BATHGATE                 ,14  RENTALS - 4-10 UNIT                     ,2A,3048,51, ,S4,4415 3 AVENUE                            ,            ,10457,4,1,5,"2,500","6,000",1967, 	2 ,S4,"$340,000",9/10/03
2,BATHGATE                 ,14  RENTALS - 4-10 UNIT                     ,2A,3048,52, ,S4,4413 3 AVENUE                            ,            ,10457,4,1,5,"2,500","6,000",1931, 	2 ,S4,"$340,000",9/10/03
2,BATHGATE                 ,21  OFFICE BUILDINGS                        ,4,2908,20, ,O9,450 EAST 176 STREET                      ,            ,10457,0,1,1,"3,373","1,780",1925, 	4 ,O9,"$123,600",3/26/03
2,BATHGATE                 ,22  STORE BUILDINGS                         ,4,2909,28, ,K2,1893 WASHINGTON AVENUE                   ,            ,10457,0,1,1,"1,858","3,198",1925, 	4 ,K9,"$320,000",1/31/03
2,BATHGATE                 ,22  STORE BUILDINGS                         ,4,2909,29, ,K1,1893 WASHINGTON AVENUE                   ,            ,10457,0,1,1,"1,451","1,451",1952, 	4 ,K1,"$320,000",1/31/03
2,BATHGATE                 ,22  STORE BUILDINGS                         ,4,3030,156, ,K1,2276 WEBSTER AVENUE                      ,            ,10457,0,2,2,"4,024","1,584",1931, 	4 ,K1,"$296,000",12/10/03
2,BATHGATE                 ,22  STORE BUILDINGS                         ,4,3043,84, ,K1,505 EAST TREMONT AVENUE                  ,            ,10457,0,2,2,"3,273","4,253",2005, 	4 ,K1,"$151,151",12/3/03
2,BATHGATE                 ,27  FACTORIES                               ,4,2900,77, ,F4,4175 PARK AVENUE                         ,            ,10457,0,1,1,"19,016","15,356",1925, 	4 ,F4,$0,1/23/03
2,BATHGATE                 ,27  FACTORIES                               ,4,2904,10, ,F9,3876-80 PARK AVENUE                      ,            ,10457,0,1,1,"7,530","17,955",1931, 	4 ,F9,"$100,000",9/18/03
2,BATHGATE                 ,27  FACTORIES                               ,4,2905,8, ,F4,3940 PARK AVENUE                         ,            ,10457,0,1,1,"7,575","7,575",1925, 	4 ,F4,$0,4/29/03
2,BATHGATE                 ,27  FACTORIES                               ,4,2905,8, ,F4,3940 PARK AVENUE                         ,            ,10457,0,1,1,"7,575","7,575",1925, 	4 ,F4,"$625,000",4/29/03
2,BATHGATE                 ,27  FACTORIES                               ,4,2905,10, ,F4,3940 PARK AVENUE                         ,            ,10457,0,1,1,"11,250","11,250",1925, 	4 ,F4,$0,4/29/03
2,BATHGATE                 ,27  FACTORIES                               ,4,2905,10, ,F4,3940 PARK AVENUE                         ,            ,10457,0,1,1,"11,250","11,250",1925, 	4 ,F4,"$625,000",4/29/03
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,4,2907,9, ,G7,4050 PARK AVENUE                         ,            ,10457,0,0,0,"4,835",0,0, 	4 ,G7,"$44,350",5/2/03
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,4,2909,8, ,G9,4184-86 PARK AVENUE                      ,            ,10457,0,1,1,"14,884","5,000",1976, 	4 ,G9,"$760,000",12/9/03
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,4,3034,15, ,G9,4228-30 PARK AVENUE                      ,            ,10457,0,1,1,"8,100","7,500",1931, 	4 ,G9,"$900,000",2/10/03
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,4,3035,3, ,G7,443 EAST 178 STREET                      ,            ,10457,0,0,0,"1,300",0,0, 	4 ,G7,"$25,000",5/3/03
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,4,3035,4, ,G7,EAST 178 STREET                          ,            ,10457,0,0,0,"1,299",0,0, 	4 ,G7,"$25,000",5/2/03
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,4,3035,55, ,G7,EAST 178 STREET                          ,            ,10457,0,0,0,"5,400",0,0, 	4 ,G7,"$45,000",6/23/03
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,4,3035,60, ,G7,EAST 178 STREET                          ,            ,10457,0,0,0,"1,299",0,0, 	4 ,G7,$0,5/3/03
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,4,3035,61, ,G7,449 EAST 178 STREET                      ,            ,10457,0,0,0,"1,287",0,0, 	4 ,G7,$0,5/2/03
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,4,3037,50, ,G7,4448 PARK AVENUE                         ,            ,10457,0,0,0,"7,050",0,0, 	4 ,G7,"$400,000",1/7/03
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,2,3038,29, ,D1,2271-73 WASHINGTON AVENUE                ,            ,10457,118,0,118,"31,412","111,767",2008, 	4 ,G6,"$300,000",9/22/03
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,  ,3038,31, ,  ,2269 WASHINGTON AVENUE                   ,            ,10457,0,0,0,0,0,0, 	4 ,G7,"$50,000",10/22/03
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,  ,3038,32, ,  ,2269 WASHINGTON AVENUE                   ,            ,10457,0,0,0,0,0,0, 	4 ,G7,"$50,000",10/22/03
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,  ,3040,1, ,  ,443 EAST 186 STREET                      ,            ,10458,0,0,0,0,0,0, 	4 ,G7,"$800,000",12/18/03
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,2,3040,3, ,D1,4648 PARK AVENUE                         ,            ,10458,70,0,70,"20,000","80,658",2004, 	4 ,G7,"$675,000",12/18/03
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,  ,3040,4, ,  ,4648 PARK AVENUE                         ,            ,10458,0,0,0,0,0,0, 	4 ,G7,"$675,000",12/18/03
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,  ,3040,33, ,  ,443 EAST 186 STREET                      ,            ,10458,0,0,0,0,0,0, 	4 ,G7,"$800,000",12/18/03
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,  ,3040,35, ,  ,443 EAST 186 STREET                      ,            ,10458,0,0,0,0,0,0, 	4 ,G7,"$800,000",12/18/03
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,  ,3040,48, ,  ,4648 PARK AVENUE                         ,            ,10458,0,0,0,0,0,0, 	4 ,G7,"$675,000",12/18/03
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,1,3041,6, ,C0,442 CYRUS PLACE                          ,            ,10458,3,0,3,"1,404","4,500",2004, 	4 ,G7,"$55,100",10/2/03
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,4,3047,3, ,G2,2106 WASHINGTON AVENUE                   ,            ,10457,0,1,1,"4,841","2,184",1936, 	4 ,G2,"$237,500",2/10/03
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,4,3047,5, ,G7,WASHINGTON AVENUE                        ,            ,10457,0,0,0,"3,913",0,0, 	4 ,G7,$0,2/10/03
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,4,3052,29, ,E9,4561 3 AVENUE                            ,            ,10458,0,2,2,"3,112","3,112",1931, 	4 ,G9,$0,10/2/03
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,4,3052,30, ,H4,2330 BATHGATE AVENUE                     ,            ,10458,26,0,26,"4,350","14,533",2009, 	4 ,G2,"$280,000",10/24/03
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,4,3053,18, ,G7,2299 BATHGATE AVENUE                     ,            ,10458,0,0,0,"1,127",0,0, 	4 ,G6,"$60,000",2/6/03
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,4,3053,19, ,G7,2299 BATHGATE AVENUE                     ,            ,10458,0,0,0,"1,133",0,0, 	4 ,G6,"$60,000",2/6/03
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,4,3053,20, ,G7,2299 BATHGATE AVENUE                     ,            ,10458,0,0,0,"1,073",0,0, 	4 ,G6,"$60,000",2/6/03
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,4,3053,21, ,G7,2293 BATHGATE AVENUE                     ,            ,10458,0,0,0,"1,127",0,0, 	4 ,G6,$0,2/6/03
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,4,3053,71, ,G7,WASHINGTON AVENUE                        ,            ,10458,0,0,0,"2,090",0,0, 	4 ,G7,"$14,000",1/29/03
2,BATHGATE                 ,30  WAREHOUSES                              ,4,3029,15, ,K2,2044 WEBSTER AVENUE                      ,            ,10457,0,1,1,"66,181","55,986",1931, 	4 ,E1,"$1,148,400",12/18/03
2,BATHGATE                 ,30  WAREHOUSES                              ,4,3034,12, ,E1,4228-30 PARK AVENUE                      ,            ,10457,0,1,1,"8,775","5,980",1925, 	4 ,E1,"$900,000",2/10/03
